Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:05:24 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
1.1731034, 0.006714, 1.3084615, -0.0186313, , , , , , , 1.1731034, 0.0468299, 1.1731034, -0.0193027, 1.1731034, -0.0317235, 1.1731034, 0.5470207, 1.1731034, -0.0340734, 1.1731034, 0.008896, , , , , , , 
1.173569, 0.0072175, 1.3089808, -0.0216526, , , , , , , 1.173569, 0.0475013, 1.173569, -0.0162814, 1.173569, -0.030045, 1.173569, 0.5181506, 1.173569, -0.0357519, 1.173569, 0.0132601, , , , , , , 
1.1740345, 0.0038605, 1.3095, -0.0219883, , , , , , , 1.1740345, 0.0441444, 1.1740345, -0.0115816, 1.1740345, -0.0276951, 1.1740345, 0.5074083, 1.1740345, -0.0370947, 1.1740345, 0.0139315, , , , , , , 
1.1745, 0, 1.3100192, -0.0216526, , , , , , , 1.1745, 0.040116, 1.1745, -0.0068818, 1.1745, -0.0270237, 1.1745, 0.5104295, 1.1745, -0.0379339, 1.1745, 0.0119173, , , , , , , 
1.1749655, 0, 1.3105385, -0.0199741, , , , , , , 1.1749655, 0.0384375, 1.1749655, -0.0028534, 1.1749655, -0.0283665, 1.1749655, 0.5208362, 1.1749655, -0.0384375, 1.1749655, 0.0119173, , , , , , , 
1.175431, 0, 1.3110577, -0.0186313, , , , , , , 1.175431, 0.0360876, 1.175431, 0.0025177, 1.175431, -0.0297093, 1.175431, 0.515465, 1.175431, -0.0397803, 1.175431, 0.012253, , , , , , , 
1.1758966, 0, 1.3115769, -0.0193027, , , , , , , 1.1758966, 0.0317235, 1.1758966, 0.0075532, 1.1758966, -0.0303807, 1.1758966, 0.5003586, 1.1758966, -0.0417945, 1.1758966, 0.0099031, , , , , , , 
1.1763621, 0, 1.3120962, -0.018967, , , , , , , 1.1763621, 0.0253452, 1.1763621, 0.0132601, 1.1763621, -0.0298772, 1.1763621, 0.4891127, 1.1763621, -0.0441444, 1.1763621, 0.0038605, , , , , , , 
1.1768276, 0, 1.3126154, -0.01561, , , , , , , 1.1768276, 0.018967, 1.1768276, 0.0204776, 1.1768276, -0.0302129, 1.1768276, 0.5000229, 1.1768276, -0.0451514, 1.1768276, -0.005539, , , , , , , 
1.1772931, 0, 1.3131346, -0.0135958, , , , , , , 1.1772931, 0.0140993, 1.1772931, 0.0263523, 1.1772931, -0.030045, 1.1772931, 0.5064012, 1.1772931, -0.0451514, 1.1772931, -0.0152743, , , , , , , 
1.1777586, 0, 1.3136538, -0.01561, , , , , , , 1.1777586, 0.0085603, 1.1777586, 0.0298772, 1.1777586, -0.0287022, 1.1777586, 0.4751812, 1.1777586, -0.0451514, 1.1777586, -0.0263523, , , , , , , 
1.1782241, 0, 1.3141731, -0.0152743, , , , , , , 1.1782241, 0.0008392, 1.1782241, 0.0330663, 1.1782241, -0.0280308, 1.1782241, 0.4708171, 1.1782241, -0.0451514, 1.1782241, -0.0377661, , , , , , , 
1.1786897, 0, 1.3146923, -0.0135958, , , , , , , 1.1786897, -0.0077211, 1.1786897, 0.0354162, 1.1786897, -0.0287022, 1.1786897, 0.5040513, 1.1786897, -0.0454871, 1.1786897, -0.0406195, , , , , , , 
1.1791552, 0, 1.3152115, -0.0135958, , , , , , , 1.1791552, -0.0140993, 1.1791552, 0.036759, 1.1791552, -0.0292058, 1.1791552, 0.5463493, 1.1791552, -0.0468299, 1.1791552, -0.0340734, , , , , , , 
1.1796207, 0, 1.3157308, -0.0149386, , , , , , , 1.1796207, -0.0164492, 1.1796207, 0.0387732, 1.1796207, -0.0270237, 1.1796207, 0.5906615, 1.1796207, -0.047837, 1.1796207, -0.0263523, , , , , , , 
1.1800862, 0, 1.31625, -0.0135958, , , , , , , 1.1800862, -0.0186313, 1.1800862, 0.0419623, 1.1800862, -0.0260166, 1.1800862, 0.7979553, 1.1800862, -0.0491798, 1.1800862, -0.0182956, , , , , , , 
1.1805517, 0, 1.3167692, -0.0109102, , , , , , , 1.1805517, -0.0179599, 1.1805517, 0.0454871, 1.1805517, -0.0258488, 1.1805517, 1.950576, 1.1805517, -0.0485084, 1.1805517, -0.0075532, , , , , , , 
1.1810172, 0, 1.3172885, -0.0109102, , , , , , , 1.1810172, -0.01561, 1.1810172, 0.0476692, 1.1810172, -0.0258488, 1.1810172, 3.3380179, 1.1810172, -0.0471656, 1.1810172, 0.002182, , , , , , , 
1.1814828, 0, 1.3178077, -0.0114137, , , , , , , 1.1814828, -0.0146029, 1.1814828, 0.0475013, 1.1814828, -0.0256809, 1.1814828, 3.8173953, 1.1814828, -0.0451514, 1.1814828, 0.0065461, , , , , , , 
1.1819483, 0, 1.3183269, -0.0109102, , , , , , , 1.1819483, -0.014435, 1.1819483, 0.0471656, 1.1819483, -0.023331, 1.1819483, 3.5004959, 1.1819483, -0.043473, 1.1819483, 0.0078889, , , , , , , 
1.1824138, 0, 1.3188462, -0.0112459, , , , , , , 1.1824138, -0.0146029, 1.1824138, 0.0459907, 1.1824138, -0.0209812, 1.1824138, 3.0744945, 1.1824138, -0.0421302, 1.1824138, 0.0102388, , , , , , , 
1.1828793, 0, 1.3193654, -0.0115816, , , , , , , 1.1828793, -0.0172885, 1.1828793, 0.0454871, 1.1828793, -0.0209812, 1.1828793, 2.8663615, 1.1828793, -0.0428016, 1.1828793, 0.0092317, , , , , , , 
1.1833448, 0, 1.3198846, -0.012253, , , , , , , 1.1833448, -0.0213169, 1.1833448, 0.047837, 1.1833448, -0.0223239, 1.1833448, 2.8277562, 1.1833448, -0.0414588, 1.1833448, 0.0031891, , , , , , , 
1.1838103, 0, 1.3204038, -0.0115816, , , , , , , 1.1838103, -0.0258488, 1.1838103, 0.0522011, 1.1838103, -0.0243381, 1.1838103, 2.8250706, 1.1838103, -0.0391089, 1.1838103, -0.0035248, , , , , , , 
1.1842759, 0, 1.3209231, -0.0097353, , , , , , , 1.1842759, -0.0305486, 1.1842759, 0.0569009, 1.1842759, -0.0246738, 1.1842759, 2.7535668, 1.1842759, -0.0377661, 1.1842759, -0.0075532, , , , , , , 
1.1847414, 0, 1.3214423, -0.0102388, , , , , , , 1.1847414, -0.0357519, 1.1847414, 0.0614328, 1.1847414, -0.0243381, 1.1847414, 2.5628901, 1.1847414, -0.036759, 1.1847414, -0.008896, , , , , , , 
1.1852069, 0, 1.3219615, -0.0109102, , , , , , , 1.1852069, -0.0407874, 1.1852069, 0.0669718, 1.1852069, -0.0256809, 1.1852069, 2.3717098, 1.1852069, -0.0359197, 1.1852069, -0.0082246, , , , , , , 
1.1856724, 0, 1.3224808, -0.011078, , , , , , , 1.1856724, -0.0451514, 1.1856724, 0.0726787, 1.1856724, -0.0280308, 1.1856724, 2.2973526, 1.1856724, -0.0354162, 1.1856724, -0.0058747, , , , , , , 
1.1861379, 0, 1.323, -0.011078, , , , , , , 1.1861379, -0.0480049, 1.1861379, 0.0777142, 1.1861379, -0.0285344, 1.1861379, 2.1951324, 1.1861379, -0.0352483, 1.1861379, -0.0028534, , , , , , , 
1.1866034, 0, 1.3235192, -0.0115816, , , , , , , 1.1866034, -0.047837, 1.1866034, 0.0835889, 1.1866034, -0.0276951, 1.1866034, 1.968368, 1.1866034, -0.0357519, 1.1866034, 0.0005035, , , , , , , 
1.187069, 0, 1.3240385, -0.0117494, , , , , , , 1.187069, -0.0468299, 1.187069, 0.0909743, 1.187069, -0.0270237, 1.187069, 1.6571756, 1.187069, -0.0347448, 1.187069, 0.0028534, , , , , , , 
1.1875345, 0, 1.3245577, -0.0109102, , , , , , , 1.1875345, -0.0468299, 1.1875345, 0.0985275, 1.1875345, -0.0256809, 1.1875345, 1.32047, 1.1875345, -0.0347448, 1.1875345, 0.0038605, , , , , , , 
1.188, -0.0125887, 1.3250769, -0.0095674, , , , , , , 1.188, -0.0458228, 1.188, 0.105745, 1.188, -0.0250095, 1.188, 0.9881285, 1.188, -0.0365911, 1.188, 0.0062104, , , , , , , 
1.1884655, 0.0011749, 1.3255962, -0.0082246, , , , , , , 1.1884655, -0.04448, 1.1884655, 0.1116197, 1.1884655, -0.0263523, 1.1884655, 0.6695506, 1.1884655, -0.038941, 1.1884655, 0.0060426, , , , , , , 
1.188931, 0.0159457, 1.3261154, -0.0068818, , , , , , , 1.188931, -0.0431373, 1.188931, 0.117998, 1.188931, -0.0283665, 1.188931, 0.3684291, 1.188931, -0.0391089, 1.188931, -0.0085603, , , , , , , 
1.1893966, 0.0280308, 1.3266346, -0.0048676, , , , , , , 1.1893966, -0.0438087, 1.1893966, 0.1253834, 1.1893966, -0.0280308, 1.1893966, 0.0861067, 1.1893966, -0.0377661, 1.1893966, -0.0404517, , , , , , , 
1.1898621, 0.0394446, 1.3271538, -0.0045319, , , , , , , 1.1898621, -0.0451514, 1.1898621, 0.1305867, 1.1898621, -0.0260166, 1.1898621, -0.1720455, 1.1898621, -0.0384375, 1.1898621, -0.0679789, , , , , , , 
1.1903276, 0.0533761, 1.3276731, -0.0078889, , , , , , , 1.1903276, -0.0464942, 1.1903276, 0.1361257, 1.1903276, -0.0251774, 1.1903276, -0.4073701, 1.1903276, -0.0391089, 1.1903276, -0.0694896, , , , , , , 
1.1907931, 0.068986, 1.3281923, -0.0099031, , , , , , , 1.1907931, -0.0459907, 1.1907931, 0.1455253, 1.1907931, -0.0251774, 1.1907931, -0.6326238, 1.1907931, -0.0381018, 1.1907931, -0.0488441, , , , , , , 
1.1912586, 0.0814069, 1.3287115, -0.0102388, , , , , , , 1.1912586, -0.0441444, 1.1912586, 0.1562676, 1.1912586, -0.0248417, 1.1912586, -0.8558633, 1.1912586, -0.0364233, 1.1912586, -0.0251774, , , , , , , 
1.1917241, 0.0864424, 1.3292308, -0.0097353, , , , , , , 1.1917241, -0.0424659, 1.1917241, 0.163653, 1.1917241, -0.0243381, 1.1917241, -1.0629892, 1.1917241, -0.0344091, 1.1917241, -0.0092317, , , , , , , 
1.1921897, 0.0861067, 1.32975, -0.0075532, , , , , , , 1.1921897, -0.0426337, 1.1921897, 0.1671778, 1.1921897, -0.0256809, 1.1921897, -1.2419165, 1.1921897, -0.0330663, 1.1921897, 0.0011749, , , , , , , 
1.1926552, 0.0861067, 1.3302692, -0.0045319, , , , , , , 1.1926552, -0.0419623, 1.1926552, 0.1681849, 1.1926552, -0.026688, 1.1926552, -1.4027161, 1.1926552, -0.0305486, 1.1926552, 0.0085603, , , , , , , 
1.1931207, 0.0881209, 1.3307885, -0.0035248, , , , , , , 1.1931207, -0.0397803, 1.1931207, 0.1676814, 1.1931207, -0.0258488, 1.1931207, -1.5633478, 1.1931207, -0.026688, 1.1931207, 0.0149386, , , , , , , 
1.1935862, 0.0916457, 1.3313077, -0.002182, , , , , , , 1.1935862, -0.0377661, 1.1935862, 0.1676814, 1.1935862, -0.0263523, 1.1935862, -1.7231403, 1.1935862, -0.0243381, 1.1935862, 0.0182956, , , , , , , 
1.1940517, 0.0944991, 1.3318269, -0.0011749, , , , , , , 1.1940517, -0.0339055, 1.1940517, 0.1681849, 1.1940517, -0.0276951, 1.1940517, -1.8780652, 1.1940517, -0.023331, 1.1940517, 0.0159457, , , , , , , 
1.1945172, 0.0983597, 1.3323462, -0.0031891, , , , , , , 1.1945172, -0.0310521, 1.1945172, 0.1681849, 1.1945172, -0.0283665, 1.1945172, -2.0103304, 1.1945172, -0.0196384, 1.1945172, 0.0102388, , , , , , , 
1.1949828, 0.1042344, 1.3328654, -0.0048676, , , , , , , 1.1949828, -0.0305486, 1.1949828, 0.1663386, 1.1949828, -0.0285344, 1.1949828, -2.1023117, 1.1949828, -0.0146029, 1.1949828, 0.0005035, , , , , , , 
1.1954483, 0.1082628, 1.3333846, -0.0041962, , , , , , , 1.1954483, -0.0292058, 1.1954483, 0.163653, 1.1954483, -0.0293736, 1.1954483, -2.1627375, 1.1954483, -0.0087282, 1.1954483, -0.0151064, , , , , , , 
1.1959138, 0.1096056, 1.3339038, -0.0041962, , , , , , , 1.1959138, -0.0260166, 1.1959138, 0.160296, 1.1959138, -0.0298772, 1.1959138, -2.211078, 1.1959138, -0.0018463, 1.1959138, -0.0297093, , , , , , , 
1.1963793, 0.1089342, 1.3344231, -0.0045319, , , , , , , 1.1963793, -0.0246738, 1.1963793, 0.1555962, 1.1963793, -0.0293736, 1.1963793, -2.2520333, 1.1963793, 0.0062104, 1.1963793, -0.0374304, , , , , , , 
1.1968448, 0.111284, 1.3349423, -0.0036927, , , , , , , 1.1968448, -0.0243381, 1.1968448, 0.1488823, 1.1968448, -0.0293736, 1.1968448, -2.2694896, 1.1968448, 0.0140993, 1.1968448, -0.0417945, , , , , , , 
1.1973103, 0.1136339, 1.3354615, -0.0015106, , , , , , , 1.1973103, -0.0240024, 1.1973103, 0.1414969, 1.1973103, -0.0287022, 1.1973103, -2.2527047, 1.1973103, 0.0199741, 1.1973103, -0.0417945, , , , , , , 
1.1977759, 0.1132982, 1.3359808, -0.0006714, , , , , , , 1.1977759, -0.0216526, 1.1977759, 0.1341115, 1.1977759, -0.0283665, 1.1977759, -2.214435, 1.1977759, 0.0260166, 1.1977759, -0.0347448, , , , , , , 
1.1982414, 0.1111162, 1.3365, -0.002182, , , , , , , 1.1982414, -0.0184634, 1.1982414, 0.1294118, 1.1982414, -0.0280308, 1.1982414, -2.1848936, 1.1982414, 0.0327306, 1.1982414, -0.0229953, , , , , , , 
1.1987069, 0.1107805, 1.3370192, -0.0048676, , , , , , , 1.1987069, -0.0169528, 1.1987069, 0.1240406, 1.1987069, -0.0280308, 1.1987069, -2.1607233, 1.1987069, 0.0411231, 1.1987069, -0.0119173, , , , , , , 
1.1991724, 0.1143053, 1.3375385, -0.0062104, , , , , , , 1.1991724, -0.0152743, 1.1991724, 0.1169909, 1.1991724, -0.027863, 1.1991724, -2.1258106, 1.1991724, 0.0469978, 1.1991724, -0.005539, , , , , , , 
1.1996379, 0.1337758, 1.3380577, -0.0068818, , , , , , , 1.1996379, -0.0135958, 1.1996379, 0.1085985, 1.1996379, -0.0283665, 1.1996379, -2.084184, 1.1996379, 0.0498512, 1.1996379, -0.0023499, , , , , , , 
1.2001034, 0.1680171, 1.3385769, -0.005539, , , , , , , 1.2001034, -0.0104067, 1.2001034, 0.1005417, 1.2001034, -0.0287022, 1.2001034, -2.0378576, 1.2001034, 0.0505226, 1.2001034, -0.0028534, , , , , , , 
1.200569, 0.1864805, 1.3390962, -0.0041962, , , , , , , 1.200569, -0.0082246, 1.200569, 0.0929885, 1.200569, -0.0287022, 1.200569, -1.9767605, 1.200569, 0.0522011, 1.200569, -0.0077211, , , , , , , 
1.2010345, 0.1834592, 1.3396154, -0.0048676, , , , , , , 1.2010345, -0.0068818, 1.2010345, 0.0861067, 1.2010345, -0.0283665, 1.2010345, -1.8983749, 1.2010345, 0.0548867, 1.2010345, -0.0162814, , , , , , , 
1.2015, 0.173724, 1.3401346, -0.0068818, , , , , , , 1.2015, -0.0048676, 1.2015, 0.079057, 1.2015, -0.0273594, 1.2015, -1.8040436, 1.2015, 0.0569009, 1.2015, -0.0273594, , , , , , , 
1.2019655, 0.1623102, 1.3406538, -0.0085603, , , , , , , 1.2019655, -0.0025177, 1.2019655, 0.0721752, 1.2019655, -0.0260166, 1.2019655, -1.6976272, 1.2019655, 0.0592508, 1.2019655, -0.0387732, , , , , , , 
1.202431, 0.1495537, 1.3411731, -0.0095674, , , , , , , 1.202431, -0.0005035, 1.202431, 0.0656291, 1.202431, -0.0263523, 1.202431, -1.5860075, 1.202431, 0.0605936, 1.202431, -0.0464942, , , , , , , 
1.2028966, 0.13579, 1.3416923, -0.0112459, , , , , , , 1.2028966, 0.0025177, 1.2028966, 0.0572366, 1.2028966, -0.0283665, 1.2028966, -1.4758984, 1.2028966, 0.0602579, 1.2028966, -0.0491798, , , , , , , 
1.2033621, 0.1185016, 1.3422115, -0.0105745, , , , , , , 1.2033621, 0.0052033, 1.2033621, 0.0468299, 1.2033621, -0.0293736, 1.2033621, -1.3684749, 1.2033621, 0.0585794, 1.2033621, -0.047837, , , , , , , 
1.2038276, 0.1012131, 1.3427308, -0.008896, , , , , , , 1.2038276, 0.0068818, 1.2038276, 0.0377661, 1.2038276, -0.027863, 1.2038276, -1.2603799, 1.2038276, 0.0562295, 1.2038276, -0.0431373, , , , , , , 
1.2042931, 0.0877852, 1.34325, -0.0085603, , , , , , , 1.2042931, 0.0075532, 1.2042931, 0.0310521, 1.2042931, -0.0270237, 1.2042931, -1.1546349, 1.2042931, 0.0540475, 1.2042931, -0.0337377, , , , , , , 
1.2047586, 0.0736858, 1.3437692, -0.0102388, , , , , , , 1.2047586, 0.0078889, 1.2047586, 0.0243381, 1.2047586, -0.0273594, 1.2047586, -1.0515755, 1.2047586, 0.0522011, 1.2047586, -0.0243381, , , , , , , 
1.2052241, 0.0572366, 1.3442885, -0.0102388, , , , , , , 1.2052241, 0.0065461, 1.2052241, 0.0172885, 1.2052241, -0.0276951, 1.2052241, -0.9505303, 1.2052241, 0.0508583, 1.2052241, -0.0263523, , , , , , , 
1.2056897, 0.0407874, 1.3448077, -0.0087282, , , , , , , 1.2056897, 0.0031891, 1.2056897, 0.012253, 1.2056897, -0.0273594, 1.2056897, -0.856199, 1.2056897, 0.0481727, 1.2056897, -0.0352483, , , , , , , 
1.2061552, 0.0327306, 1.3453269, -0.0092317, , , , , , , 1.2061552, 0.0001678, 1.2061552, 0.0072175, 1.2061552, -0.0273594, 1.2061552, -0.767071, 1.2061552, 0.0436408, 1.2061552, -0.0357519, , , , , , , 
1.2066207, 0.0347448, 1.3458462, -0.0082246, , , , , , , 1.2066207, -0.0005035, 1.2066207, 0.0011749, 1.2066207, -0.0273594, 1.2066207, -0.6826429, 1.2066207, 0.0407874, 1.2066207, -0.0256809, , , , , , , 
1.2070862, 0.0354162, 1.3463654, -0.0065461, , , , , , , 1.2070862, 0.0001678, 1.2070862, -0.0058747, 1.2070862, -0.026688, 1.2070862, -0.6030823, 1.2070862, 0.0381018, 1.2070862, -0.0149386, , , , , , , 
1.2075517, 0.0273594, 1.3468846, -0.0062104, , , , , , , 1.2075517, 0.0011749, 1.2075517, -0.0112459, 1.2075517, -0.0263523, 1.2075517, -0.5299001, 1.2075517, 0.0360876, 1.2075517, -0.0112459, , , , , , , 
1.2080172, 0.0169528, 1.3474038, -0.0083925, , , , , , , 1.2080172, 0.002182, 1.2080172, -0.0151064, 1.2080172, -0.0260166, 1.2080172, -0.4624247, 1.2080172, 0.0337377, 1.2080172, -0.0164492, , , , , , , 
1.2084828, 0.0105745, 1.3479231, -0.008896, , , , , , , 1.2084828, -0.0008392, 1.2084828, -0.0176242, 1.2084828, -0.0256809, 1.2084828, -0.399649, 1.2084828, 0.030045, 1.2084828, -0.0204776, , , , , , , 
1.2089483, 0.0099031, 1.3484423, -0.005539, , , , , , , 1.2089483, -0.005539, 1.2089483, -0.0196384, 1.2089483, -0.0261845, 1.2089483, -0.3393912, 1.2089483, 0.0240024, 1.2089483, -0.0203098, , , , , , , 
1.2094138, 0.0085603, 1.3489615, -0.0028534, , , , , , , 1.2094138, -0.0102388, 1.2094138, -0.0236667, 1.2094138, -0.0276951, 1.2094138, -0.279469, 1.2094138, 0.0179599, 1.2094138, -0.0169528, , , , , , , 
1.2098793, 0.0085603, 1.3494808, -0.0031891, , , , , , , 1.2098793, -0.0149386, 1.2098793, -0.0285344, 1.2098793, -0.0283665, 1.2098793, -0.2207218, 1.2098793, 0.0135958, 1.2098793, -0.0135958, , , , , , , 
1.2103448, 0.0125887, 1.35, -0.0068818, , , , , , , 1.2103448, -0.0186313, 1.2103448, -0.0347448, 1.2103448, -0.0270237, 1.2103448, -0.16701, 1.2103448, 0.0099031, 1.2103448, -0.0139315, , , , , , , 
1.2108103, 0.01561, 1.3505192, -0.012253, , , , , , , 1.2108103, -0.0209812, 1.2108103, -0.0414588, 1.2108103, -0.0265202, 1.2108103, -0.1166552, 1.2108103, 0.0072175, 1.2108103, -0.0172885, , , , , , , 
1.2112759, 0.0142672, 1.3510385, -0.01561, , , , , , , 1.2112759, -0.0236667, 1.2112759, -0.0485084, 1.2112759, -0.0273594, 1.2112759, -0.0706645, 1.2112759, 0.0057069, 1.2112759, -0.0199741, , , , , , , 
1.2117414, 0.0102388, 1.3515577, -0.0149386, , , , , , , 1.2117414, -0.0246738, 1.2117414, -0.0548867, 1.2117414, -0.0280308, 1.2117414, -0.0276951, 1.2117414, 0.0023499, 1.2117414, -0.0206455, , , , , , , 
1.2122069, 0.0072175, 1.3520769, -0.0135958, , , , , , , 1.2122069, -0.0223239, 1.2122069, -0.0574044, 1.2122069, -0.0283665, 1.2122069, 0.0146029, 1.2122069, -0.0008392, 1.2122069, -0.0213169, , , , , , , 
1.2126724, 0.0035248, 1.3525962, -0.0135958, , , , , , , 1.2126724, -0.018967, 1.2126724, -0.0572366, 1.2126724, -0.0283665, 1.2126724, 0.0532082, 1.2126724, -0.003357, 1.2126724, -0.0216526, , , , , , , 
1.2131379, 0.0018463, 1.3531154, -0.0129244, , , , , , , 1.2131379, -0.0179599, 1.2131379, -0.0592508, 1.2131379, -0.0280308, 1.2131379, 0.0817426, 1.2131379, -0.0062104, 1.2131379, -0.0216526, , , , , , , 
1.2136034, 0.0025177, 1.3536346, -0.012253, , , , , , , 1.2136034, -0.0176242, 1.2136034, -0.0642863, 1.2136034, -0.0297093, 1.2136034, 0.102388, 1.2136034, -0.0085603, 1.2136034, -0.0216526, , , , , , , 
1.214069, 0.0062104, 1.3541538, -0.0102388, , , , , , , 1.214069, -0.0149386, 1.214069, -0.0706645, 1.214069, -0.0298772, 1.214069, 0.1210193, 1.214069, -0.0099031, 1.214069, -0.0223239, , , , , , , 
1.2145345, 0.0105745, 1.3546731, -0.0063783, , , , , , , 1.2145345, -0.0129244, 1.2145345, -0.0726787, 1.2145345, -0.0283665, 1.2145345, 0.1418326, 1.2145345, -0.0112459, 1.2145345, -0.0209812, , , , , , , 
1.215, 0.0135958, 1.3551923, -0.0048676, , , , , , , 1.215, -0.0119173, 1.215, -0.0726787, 1.215, -0.0276951, 1.215, 0.1633173, 1.215, -0.0135958, 1.215, -0.0196384, , , , , , , 
1.2154655, 0.01561, 1.3557115, -0.0075532, , , , , , , 1.2154655, -0.0115816, 1.2154655, -0.0741894, 1.2154655, -0.0280308, 1.2154655, 0.1831235, 1.2154655, -0.0157778, 1.2154655, -0.0196384, , , , , , , 
1.215931, 0.0142672, 1.3562308, -0.0119173, , , , , , , 1.215931, -0.0109102, 1.215931, -0.0773785, 1.215931, -0.0276951, 1.215931, 0.1975586, 1.215931, -0.0169528, 1.215931, -0.0209812, , , , , , , 
1.2163966, 0.0082246, 1.35675, -0.0129244, , , , , , , 1.2163966, -0.0105745, 1.2163966, -0.0773785, 1.2163966, -0.0270237, 1.2163966, 0.2066224, 1.2163966, -0.0169528, 1.2163966, -0.0214847, , , , , , , 
1.2168621, -0.0010071, 1.3572692, -0.0135958, , , , , , , 1.2168621, -0.0095674, 1.2168621, -0.0760357, 1.2168621, -0.0270237, 1.2168621, 0.2140078, 1.2168621, -0.0179599, 1.2168621, -0.0216526, , , , , , , 
1.2173276, -0.0102388, 1.3577885, -0.0140993, , , , , , , 1.2173276, -0.0083925, 1.2173276, -0.0750286, 1.2173276, -0.0271916, 1.2173276, 0.2245823, 1.2173276, -0.0203098, 1.2173276, -0.0203098, , , , , , , 
1.2177931, -0.0172885, 1.3583077, -0.0137636, , , , , , , 1.2177931, -0.0065461, 1.2177931, -0.0733501, 1.2177931, -0.0263523, 1.2177931, 0.2408637, 1.2177931, -0.0203098, 1.2177931, -0.0179599, , , , , , , 
1.2182586, -0.0270237, 1.3588269, -0.012253, , , , , , , 1.2182586, -0.0048676, 1.2182586, -0.0733501, 1.2182586, -0.0256809, 1.2182586, 0.2610056, 1.2182586, -0.0206455, 1.2182586, -0.0166171, , , , , , , 
1.2187241, -0.0414588, 1.3593462, -0.0105745, , , , , , , 1.2187241, -0.0046998, 1.2187241, -0.079057, 1.2187241, -0.026688, 1.2187241, 0.2757763, 1.2187241, -0.0213169, 1.2187241, -0.0172885, , , , , , , 
1.2191897, -0.0562295, 1.3598654, -0.0102388, , , , , , , 1.2191897, -0.0048676, 1.2191897, -0.0847639, 1.2191897, -0.0275273, 1.2191897, 0.2784619, 1.2191897, -0.0213169, 1.2191897, -0.0176242, , , , , , , 
1.2196552, -0.066804, 1.3603846, -0.0105745, , , , , , , 1.2196552, -0.005539, 1.2196552, -0.0854353, 1.2196552, -0.0270237, 1.2196552, 0.2722515, 1.2196552, -0.0203098, 1.2196552, -0.0176242, , , , , , , 
1.2201207, -0.0733501, 1.3609038, -0.012253, , , , , , , 1.2201207, -0.0036927, 1.2201207, -0.0837568, 1.2201207, -0.0270237, 1.2201207, 0.2630198, 1.2201207, -0.0203098, 1.2201207, -0.0206455, , , , , , , 
1.2205862, -0.0802319, 1.3614231, -0.0146029, , , , , , , 1.2205862, -0.0023499, 1.2205862, -0.0830854, 1.2205862, -0.0292058, 1.2205862, 0.2563058, 1.2205862, -0.0209812, 1.2205862, -0.0263523, , , , , , , 
1.2210517, -0.0871138, 1.3619423, -0.0159457, , , , , , , 1.2210517, -0.0015106, 1.2210517, -0.0814069, 1.2210517, -0.030045, 1.2210517, 0.2539559, 1.2210517, -0.0219883, 1.2210517, -0.0310521, , , , , , , 
1.2215172, -0.0956741, 1.3624615, -0.01561, , , , , , , 1.2215172, -0.0005035, 1.2215172, -0.0807355, 1.2215172, -0.0283665, 1.2215172, 0.2563058, 1.2215172, -0.0223239, 1.2215172, -0.0297093, , , , , , , 
1.2219828, -0.1022202, 1.3629808, -0.0142672, , , , , , , 1.2219828, 0.0005035, 1.2219828, -0.0810712, 1.2219828, -0.0276951, 1.2219828, 0.265034, 1.2219828, -0.0226596, 1.2219828, -0.0193027, , , , , , , 
1.2224483, -0.1049058, 1.3635, -0.012253, , , , , , , 1.2224483, 0.0005035, 1.2224483, -0.0817426, 1.2224483, -0.0287022, 1.2224483, 0.2737621, 1.2224483, -0.0219883, 1.2224483, -0.0015106, , , , , , , 
1.2229138, -0.1052415, 1.3640192, -0.0115816, , , , , , , 1.2229138, -0.0003357, 1.2229138, -0.0830854, 1.2229138, -0.0293736, 1.2229138, 0.2777905, 1.2229138, -0.0203098, 1.2229138, 0.0146029, , , , , , , 
