Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 11:03:44
Collection Length (seconds):, 4.995
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius left (85904), ,  Gastrocnemius right (85873), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
4.6966034, -0.0958419, 4.6966034, -0.1062486, 4.6966034, -0.0565652, 4.6966034, 0.0218204, 4.6966034, -0.0223239, 4.6966034, -0.0303807, 4.6966034, 0.0052033, 4.6966034, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
4.697069, -0.0830854, 4.697069, -0.0995346, 4.697069, -0.0411231, 4.697069, 0.0213169, 4.697069, -0.0203098, 4.697069, -0.017792, 4.697069, 0.0018463, 4.697069, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
4.6975345, -0.0626078, 4.6975345, -0.0877852, 4.6975345, -0.0276951, 4.6975345, 0.0193027, 4.6975345, -0.0196384, 4.6975345, -0.0115816, 4.6975345, -0.0016785, 4.6975345, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
4.698, -0.043473, 4.698, -0.0965133, 4.698, -0.0164492, 4.698, 0.0199741, 4.698, -0.018967, 4.698, -0.0102388, 4.698, -0.0031891, 4.698, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
4.6984655, -0.0280308, 4.6984655, -0.1418326, 4.6984655, -0.0083925, 4.6984655, 0.0226596, 4.6984655, -0.0184634, 4.6984655, -0.0137636, 4.6984655, -0.0028534, 4.6984655, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
4.698931, -0.0204776, 4.698931, -0.1962158, 4.698931, -0.0015106, 4.698931, 0.0231632, 4.698931, -0.0186313, 4.698931, -0.018967, 4.698931, -0.0045319, 4.698931, -0.0135958, , , , , , , , , , , , , , , , , , , , , , 
4.6993966, -0.0179599, 4.6993966, -0.2314641, 4.6993966, 0.0065461, 4.6993966, 0.0209812, 4.6993966, -0.0182956, 4.6993966, -0.0218204, 4.6993966, -0.0085603, 4.6993966, -0.012253, , , , , , , , , , , , , , , , , , , , , , 
4.6998621, -0.0149386, 4.6998621, -0.2425422, 4.6998621, 0.0139315, 4.6998621, 0.0159457, 4.6998621, -0.017792, 4.6998621, -0.0216526, 4.6998621, -0.0112459, 4.6998621, -0.0127565, , , , , , , , , , , , , , , , , , , , , , 
4.7003276, -0.0135958, 4.7003276, -0.2311284, 4.7003276, 0.0169528, 4.7003276, 0.0125887, 4.7003276, -0.0182956, 4.7003276, -0.0209812, 4.7003276, -0.0115816, 4.7003276, -0.0139315, , , , , , , , , , , , , , , , , , , , , , 
4.7007931, -0.0132601, 4.7007931, -0.1921874, 4.7007931, 0.0159457, 4.7007931, 0.011078, 4.7007931, -0.0194705, 4.7007931, -0.021149, 4.7007931, -0.0109102, 4.7007931, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
4.7012586, -0.008896, 4.7012586, -0.1183337, 4.7012586, 0.0149386, 4.7012586, 0.0083925, 4.7012586, -0.0196384, 4.7012586, -0.0213169, 4.7012586, -0.0095674, 4.7012586, -0.0135958, , , , , , , , , , , , , , , , , , , , , , 
4.7017241, -0.0028534, 4.7017241, 0.0142672, 4.7017241, 0.0146029, 4.7017241, 0.0048676, 4.7017241, -0.0193027, 4.7017241, -0.0199741, 4.7017241, -0.0072175, 4.7017241, -0.0152743, , , , , , , , , , , , , , , , , , , , , , 
4.7021897, 0.0060426, 4.7021897, 0.2197147, 4.7021897, 0.0102388, 4.7021897, 0.0011749, 4.7021897, -0.018967, 4.7021897, -0.0209812, 4.7021897, -0.002182, 4.7021897, -0.0203098, , , , , , , , , , , , , , , , , , , , , , 
4.7026552, 0.0146029, 4.7026552, 0.4301976, 4.7026552, 0.0005035, 4.7026552, -0.0015106, 4.7026552, -0.0196384, 4.7026552, -0.0229953, 4.7026552, 0.0035248, 4.7026552, -0.0290379, , , , , , , , , , , , , , , , , , , , , , 
4.7031207, 0.0142672, 4.7031207, 0.4718242, 4.7031207, -0.0125887, 4.7031207, -0.0038605, 4.7031207, -0.0216526, 4.7031207, -0.0243381, 4.7031207, 0.0092317, 4.7031207, -0.0377661, , , , , , , , , , , , , , , , , , , , , , 
4.7035862, 0.0062104, 4.7035862, 0.3123674, 4.7035862, -0.026688, 4.7035862, -0.0075532, 4.7035862, -0.0224918, 4.7035862, -0.0250095, 4.7035862, 0.0132601, 4.7035862, -0.0417945, , , , , , , , , , , , , , , , , , , , , , 
4.7040517, 0.0011749, 4.7040517, 0.1448539, 4.7040517, -0.0377661, 4.7040517, -0.0129244, 4.7040517, -0.0206455, 4.7040517, -0.0280308, 4.7040517, 0.0146029, 4.7040517, -0.0433051, , , , , , , , , , , , , , , , , , , , , , 
4.7045172, 0.0015106, 4.7045172, 0.0830854, 4.7045172, -0.04448, 4.7045172, -0.017792, 4.7045172, -0.018967, 4.7045172, -0.0328985, 4.7045172, 0.0159457, 4.7045172, -0.0428016, , , , , , , , , , , , , , , , , , , , , , 
4.7049828, 0.0016785, 4.7049828, 0.0740215, 4.7049828, -0.0498512, 4.7049828, -0.0209812, 4.7049828, -0.0193027, 4.7049828, -0.0364233, 4.7049828, 0.0196384, 4.7049828, -0.0417945, , , , , , , , , , , , , , , , , , , , , , 
4.7054483, -0.0001678, 4.7054483, 0.057908, 4.7054483, -0.0532082, 4.7054483, -0.0236667, 4.7054483, -0.0206455, 4.7054483, -0.0391089, 4.7054483, 0.0193027, 4.7054483, -0.0397803, , , , , , , , , , , , , , , , , , , , , , 
4.7059138, -0.005539, 4.7059138, 0.0350805, 4.7059138, -0.0505226, 4.7059138, -0.0273594, 4.7059138, -0.0218204, 4.7059138, -0.0475013, 4.7059138, 0.0132601, 4.7059138, -0.0387732, , , , , , , , , , , , , , , , , , , , , , 
4.7063793, -0.008896, 4.7063793, 0.0065461, 4.7063793, -0.0498512, 4.7063793, -0.0283665, 4.7063793, -0.0206455, 4.7063793, -0.057908, 4.7063793, 0.0031891, 4.7063793, -0.0370947, , , , , , , , , , , , , , , , , , , , , , 
4.7068448, -0.0065461, 4.7068448, -0.0572366, 4.7068448, -0.0538796, 4.7068448, -0.0250095, 4.7068448, -0.018967, 4.7068448, -0.066804, 4.7068448, -0.0082246, 4.7068448, -0.0364233, , , , , , , , , , , , , , , , , , , , , , 
4.7073103, -0.0045319, 4.7073103, -0.1253834, 4.7073103, -0.0602579, 4.7073103, -0.0172885, 4.7073103, -0.0186313, 4.7073103, -0.0666361, 4.7073103, -0.0176242, 4.7073103, -0.0345769, , , , , , , , , , , , , , , , , , , , , , 
4.7077759, -0.0015106, 4.7077759, -0.1226978, 4.7077759, -0.064622, 4.7077759, -0.0095674, 4.7077759, -0.018967, 4.7077759, -0.051194, 4.7077759, -0.0240024, 4.7077759, -0.0307164, , , , , , , , , , , , , , , , , , , , , , 
4.7082414, 0.0016785, 4.7082414, -0.0753643, 4.7082414, -0.0713359, 4.7082414, -0.0008392, 4.7082414, -0.0209812, 4.7082414, -0.0229953, 4.7082414, -0.0256809, 4.7082414, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
4.7087069, -0.0018463, 4.7087069, -0.0602579, 4.7087069, -0.0884565, 4.7087069, 0.0085603, 4.7087069, -0.0236667, 4.7087069, 0.0036927, 4.7087069, -0.0240024, 4.7087069, -0.0273594, , , , , , , , , , , , , , , , , , , , , , 
4.7091724, -0.0115816, 4.7091724, -0.0609293, 4.7091724, -0.1129625, 4.7091724, 0.0132601, 4.7091724, -0.0243381, 4.7091724, 0.0191348, 4.7091724, -0.0236667, 4.7091724, -0.0263523, , , , , , , , , , , , , , , , , , , , , , 
4.7096379, -0.0199741, 4.7096379, -0.0206455, 4.7096379, -0.128069, 4.7096379, 0.0132601, 4.7096379, -0.0236667, 4.7096379, 0.0260166, 4.7096379, -0.0236667, 4.7096379, -0.0270237, , , , , , , , , , , , , , , , , , , , , , 
4.7101034, -0.0176242, 4.7101034, 0.0303807, 4.7101034, -0.1226978, 4.7101034, 0.0166171, 4.7101034, -0.0229953, 4.7101034, 0.0273594, 4.7101034, -0.0213169, 4.7101034, -0.0260166, , , , , , , , , , , , , , , , , , , , , , 
4.710569, -0.005539, 4.710569, 0.0318914, 4.710569, -0.100206, 4.710569, 0.0265202, 4.710569, -0.0229953, 4.710569, 0.0213169, 4.710569, -0.0182956, 4.710569, -0.0238346, , , , , , , , , , , , , , , , , , , , , , 
4.7110345, 0.0104067, 4.7110345, -0.0010071, 4.7110345, -0.0730144, 4.7110345, 0.0359197, 4.7110345, -0.0223239, 4.7110345, 0.0132601, 4.7110345, -0.0179599, 4.7110345, -0.0209812, , , , , , , , , , , , , , , , , , , , , , 
4.7115, 0.0226596, 4.7115, -0.0250095, 4.7115, -0.051194, 4.7115, 0.040116, 4.7115, -0.0226596, 4.7115, 0.0115816, 4.7115, -0.0186313, 4.7115, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
4.7119655, 0.0270237, 4.7119655, -0.03122, 4.7119655, -0.0347448, 4.7119655, 0.0421302, 4.7119655, -0.0223239, 4.7119655, 0.0130922, 4.7119655, -0.0203098, 4.7119655, -0.0099031, , , , , , , , , , , , , , , , , , , , , , 
4.712431, 0.0287022, 4.712431, -0.0303807, 4.712431, -0.018967, 4.712431, 0.0481727, 4.712431, -0.0203098, 4.712431, 0.0043641, 4.712431, -0.0209812, 4.712431, -0.0102388, , , , , , , , , , , , , , , , , , , , , , 
4.7128966, 0.0298772, 4.7128966, -0.0310521, 4.7128966, -0.0035248, 4.7128966, 0.061265, 4.7128966, -0.0196384, 4.7128966, -0.0154421, 4.7128966, -0.018967, 4.7128966, -0.012253, , , , , , , , , , , , , , , , , , , , , , 
4.7133621, 0.030045, 4.7133621, -0.0310521, 4.7133621, 0.0109102, 4.7133621, 0.0777142, 4.7133621, -0.0208133, 4.7133621, -0.0337377, 4.7133621, -0.01561, 4.7133621, -0.0139315, , , , , , , , , , , , , , , , , , , , , , 
4.7138276, 0.0292058, 4.7138276, -0.0283665, 4.7138276, 0.0240024, 4.7138276, 0.0965133, 4.7138276, -0.0208133, 4.7138276, -0.0438087, 4.7138276, -0.0135958, 4.7138276, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
4.7142931, 0.0246738, 4.7142931, -0.0219883, 4.7142931, 0.0307164, 4.7142931, 0.1159838, 4.7142931, -0.0206455, 4.7142931, -0.0458228, 4.7142931, -0.0129244, 4.7142931, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
4.7147586, 0.017792, 4.7147586, -0.0171206, 4.7147586, 0.0327306, 4.7147586, 0.1294118, 4.7147586, -0.0209812, 4.7147586, -0.0475013, 4.7147586, -0.0107424, 4.7147586, -0.0135958, , , , , , , , , , , , , , , , , , , , , , 
4.7152241, 0.008896, 4.7152241, -0.0171206, 4.7152241, 0.0344091, 4.7152241, 0.1341115, 4.7152241, -0.0216526, 4.7152241, -0.064622, 4.7152241, -0.0090639, 4.7152241, -0.0119173, , , , , , , , , , , , , , , , , , , , , , 
4.7156897, 0.0011749, 4.7156897, -0.018967, 4.7156897, 0.0357519, 4.7156897, 0.1334401, 4.7156897, -0.0231632, 4.7156897, -0.096849, 4.7156897, -0.0082246, 4.7156897, -0.0112459, , , , , , , , , , , , , , , , , , , , , , 
4.7161552, -0.0036927, 4.7161552, -0.0191348, 4.7161552, 0.0347448, 4.7161552, 0.1304189, 4.7161552, -0.0250095, 4.7161552, -0.1263905, 4.7161552, -0.0082246, 4.7161552, -0.0104067, , , , , , , , , , , , , , , , , , , , , , 
4.7166207, -0.0038605, 4.7166207, -0.0139315, 4.7166207, 0.0337377, 4.7166207, 0.1267262, 4.7166207, -0.0256809, 4.7166207, -0.1386435, 4.7166207, -0.0078889, 4.7166207, -0.0063783, , , , , , , , , , , , , , , , , , , , , , 
4.7170862, 0.0065461, 4.7170862, -0.0065461, 4.7170862, 0.0330663, 4.7170862, 0.1230335, 4.7170862, -0.026688, 4.7170862, -0.1250477, 4.7170862, -0.0078889, 4.7170862, 0.0016785, , , , , , , , , , , , , , , , , , , , , , 
4.7175517, 0.0199741, 4.7175517, 0.0005035, 4.7175517, 0.0354162, 4.7175517, 0.1193408, 4.7175517, -0.0297093, 4.7175517, -0.0864424, 4.7175517, -0.0102388, 4.7175517, 0.0099031, , , , , , , , , , , , , , , , , , , , , , 
4.7180172, 0.0280308, 4.7180172, 0.0072175, 4.7180172, 0.0394446, 4.7180172, 0.111284, 4.7180172, -0.0330663, 4.7180172, -0.0417945, 4.7180172, -0.0149386, 4.7180172, 0.0166171, , , , , , , , , , , , , , , , , , , , , , 
4.7184828, 0.0246738, 4.7184828, 0.0092317, 4.7184828, 0.0414588, 4.7184828, 0.0997024, 4.7184828, -0.0344091, 4.7184828, -0.0078889, 4.7184828, -0.018967, 4.7184828, 0.0186313, , , , , , , , , , , , , , , , , , , , , , 
4.7189483, 0.0105745, 4.7189483, -0.0102388, 4.7189483, 0.0381018, 4.7189483, 0.0849317, 4.7189483, -0.0350805, 4.7189483, 0.0083925, 4.7189483, -0.0203098, 4.7189483, 0.0105745, , , , , , , , , , , , , , , , , , , , , , 
4.7194138, -0.0015106, 4.7194138, -0.0451514, 4.7194138, 0.0307164, 4.7194138, 0.0656291, 4.7194138, -0.0357519, 4.7194138, 0.0125887, 4.7194138, -0.0216526, 4.7194138, -0.002182, , , , , , , , , , , , , , , , , , , , , , 
4.7198793, -0.0005035, 4.7198793, -0.0715038, 4.7198793, 0.023331, 4.7198793, 0.043473, 4.7198793, -0.0374304, 4.7198793, 0.0058747, 4.7198793, -0.0219883, 4.7198793, -0.0135958, , , , , , , , , , , , , , , , , , , , , , 
4.7203448, 0.0072175, 4.7203448, -0.0782177, 4.7203448, 0.0186313, 4.7203448, 0.0223239, 4.7203448, -0.0384375, 4.7203448, -0.0109102, 4.7203448, -0.0203098, 4.7203448, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
4.7208103, 0.0112459, 4.7208103, -0.0654612, 4.7208103, 0.014435, 4.7208103, 0.0065461, 4.7208103, -0.0381018, 4.7208103, -0.0285344, 4.7208103, -0.0182956, 4.7208103, -0.0119173, , , , , , , , , , , , , , , , , , , , , , 
4.7212759, 0.0085603, 4.7212759, -0.0454871, 4.7212759, 0.0085603, 4.7212759, -0.002182, 4.7212759, -0.0379339, 4.7212759, -0.0344091, 4.7212759, -0.0152743, 4.7212759, 0.0018463, , , , , , , , , , , , , , , , , , , , , , 
4.7217414, 0.0031891, 4.7217414, -0.0337377, 4.7217414, 0.0025177, 4.7217414, -0.0085603, 4.7217414, -0.0359197, 4.7217414, -0.0384375, 4.7217414, -0.0125887, 4.7217414, 0.0132601, , , , , , , , , , , , , , , , , , , , , , 
4.7222069, -0.0028534, 4.7222069, -0.0276951, 4.7222069, -0.0030213, 4.7222069, -0.0132601, 4.7222069, -0.0340734, 4.7222069, -0.0560616, 4.7222069, -0.0099031, 4.7222069, 0.0167849, , , , , , , , , , , , , , , , , , , , , , 
4.7226724, -0.0062104, 4.7226724, -0.0246738, 4.7226724, -0.0060426, 4.7226724, -0.0140993, 4.7226724, -0.0318914, 4.7226724, -0.0834211, 4.7226724, -0.0068818, 4.7226724, 0.0152743, , , , , , , , , , , , , , , , , , , , , , 
4.7231379, -0.0036927, 4.7231379, -0.0307164, 4.7231379, -0.0060426, 4.7231379, -0.0149386, 4.7231379, -0.0307164, 4.7231379, -0.1075914, 4.7231379, -0.0018463, 4.7231379, 0.0129244, , , , , , , , , , , , , , , , , , , , , , 
4.7236034, -0.0018463, 4.7236034, -0.0359197, 4.7236034, -0.0038605, 4.7236034, -0.0176242, 4.7236034, -0.0290379, 4.7236034, -0.1183337, 4.7236034, 0.0052033, 4.7236034, 0.0102388, , , , , , , , , , , , , , , , , , , , , , 
4.724069, -0.0092317, 4.724069, -0.0414588, 4.724069, -0.0003357, 4.724069, -0.0223239, 4.724069, -0.0270237, 4.724069, -0.1096056, 4.724069, 0.0109102, 4.724069, 0.0085603, , , , , , , , , , , , , , , , , , , , , , 
4.7245345, -0.0219883, 4.7245345, -0.0592508, 4.7245345, 0.0011749, 4.7245345, -0.026688, 4.7245345, -0.026688, 4.7245345, -0.0874495, 4.7245345, 0.0135958, 4.7245345, 0.0125887, , , , , , , , , , , , , , , , , , , , , , 
4.725, -0.0337377, 4.725, -0.0641184, 4.725, 0.0011749, 4.725, -0.0307164, 4.725, -0.0273594, 4.725, -0.0686503, 4.725, 0.0125887, 4.725, 0.0218204, , , , , , , , , , , , , , , , , , , , , , 
4.7254655, -0.0352483, 4.7254655, -0.04448, 4.7254655, 0.002182, 4.7254655, -0.0330663, 4.7254655, -0.0271916, 4.7254655, -0.0565652, 4.7254655, 0.0102388, 4.7254655, 0.0290379, , , , , , , , , , , , , , , , , , , , , , 
4.725931, -0.030045, 4.725931, -0.0243381, 4.725931, 0.0025177, 4.725931, -0.0318914, 4.725931, -0.0260166, 4.725931, -0.0466621, 4.725931, 0.0072175, 4.725931, 0.0280308, , , , , , , , , , , , , , , , , , , , , , 
4.7263966, -0.0283665, 4.7263966, -0.0008392, 4.7263966, 0.0025177, 4.7263966, -0.0290379, 4.7263966, -0.0263523, 4.7263966, -0.0310521, 4.7263966, 0.0025177, 4.7263966, 0.0219883, , , , , , , , , , , , , , , , , , , , , , 
4.7268621, -0.0219883, 4.7268621, 0.0280308, 4.7268621, 0.0005035, 4.7268621, -0.0260166, 4.7268621, -0.0276951, 4.7268621, 0.0015106, 4.7268621, -0.0035248, 4.7268621, 0.0146029, , , , , , , , , , , , , , , , , , , , , , 
4.7273276, -0.0041962, 4.7273276, 0.0384375, 4.7273276, -0.0023499, 4.7273276, -0.0265202, 4.7273276, -0.0263523, 4.7273276, 0.0552224, 4.7273276, -0.008896, 4.7273276, 0.0099031, , , , , , , , , , , , , , , , , , , , , , 
4.7277931, 0.0152743, 4.7277931, 0.026688, 4.7277931, -0.0082246, 4.7277931, -0.0287022, 4.7277931, -0.0243381, 4.7277931, 0.1196765, 4.7277931, -0.0130922, 4.7277931, 0.0063783, , , , , , , , , , , , , , , , , , , , , , 
4.7282586, 0.0280308, 4.7282586, 0.0159457, 4.7282586, -0.0176242, 4.7282586, -0.0305486, 4.7282586, -0.0250095, 4.7282586, 0.1460288, 4.7282586, -0.0146029, 4.7282586, 0.0001678, , , , , , , , , , , , , , , , , , , , , , 
4.7287241, 0.0347448, 4.7287241, 0.0193027, 4.7287241, -0.0250095, 4.7287241, -0.0310521, 4.7287241, -0.026688, 4.7287241, 0.1203479, 4.7287241, -0.0142672, 4.7287241, -0.0117494, , , , , , , , , , , , , , , , , , , , , , 
4.7291897, 0.0303807, 4.7291897, 0.0407874, 4.7291897, -0.0297093, 4.7291897, -0.0310521, 4.7291897, -0.027863, 4.7291897, 0.0800641, 4.7291897, -0.0149386, 4.7291897, -0.0285344, , , , , , , , , , , , , , , , , , , , , , 
4.7296552, 0.01561, 4.7296552, 0.0750286, 4.7296552, -0.0350805, 4.7296552, -0.03122, 4.7296552, -0.0283665, 4.7296552, 0.040116, 4.7296552, -0.0142672, 4.7296552, -0.0464942, , , , , , , , , , , , , , , , , , , , , , 
4.7301207, 0.0025177, 4.7301207, 0.0884565, 4.7301207, -0.043473, 4.7301207, -0.0310521, 4.7301207, -0.0276951, 4.7301207, -0.0062104, 4.7301207, -0.011078, 4.7301207, -0.056733, , , , , , , , , , , , , , , , , , , , , , 
4.7305862, -0.0035248, 4.7305862, 0.068986, 4.7305862, -0.0565652, 4.7305862, -0.0293736, 4.7305862, -0.0270237, 4.7305862, -0.0454871, 4.7305862, -0.0075532, 4.7305862, -0.0538796, , , , , , , , , , , , , , , , , , , , , , 
4.7310517, -0.0025177, 4.7310517, 0.040116, 4.7310517, -0.0679789, 4.7310517, -0.0260166, 4.7310517, -0.0265202, 4.7310517, -0.0582437, 4.7310517, -0.0058747, 4.7310517, -0.0384375, , , , , , , , , , , , , , , , , , , , , , 
4.7315172, 0.0073854, 4.7315172, 0.0184634, 4.7315172, -0.0743572, 4.7315172, -0.0256809, 4.7315172, -0.0270237, 4.7315172, -0.0542153, 4.7315172, -0.0058747, 4.7315172, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
4.7319828, 0.0219883, 4.7319828, -0.0011749, 4.7319828, -0.0736858, 4.7319828, -0.0256809, 4.7319828, -0.0283665, 4.7319828, -0.0592508, 4.7319828, -0.0043641, 4.7319828, -0.0072175, , , , , , , , , , , , , , , , , , , , , , 
4.7324483, 0.0313878, 4.7324483, -0.0196384, 4.7324483, -0.0659648, 4.7324483, -0.0236667, 4.7324483, -0.0307164, 4.7324483, -0.0708324, 4.7324483, -0.0043641, 4.7324483, -0.0011749, , , , , , , , , , , , , , , , , , , , , , 
4.7329138, 0.033402, 4.7329138, -0.036759, 4.7329138, -0.0535439, 4.7329138, -0.0193027, 4.7329138, -0.0307164, 4.7329138, -0.0736858, 4.7329138, -0.0036927, 4.7329138, 0.0078889, , , , , , , , , , , , , , , , , , , , , , 
4.7333793, 0.0313878, 4.7333793, -0.0542153, 4.7333793, -0.0384375, 4.7333793, -0.0112459, 4.7333793, -0.0310521, 4.7333793, -0.0558938, 4.7333793, -0.0008392, 4.7333793, 0.0193027, , , , , , , , , , , , , , , , , , , , , , 
4.7338448, 0.027863, 4.7338448, -0.0587472, 4.7338448, -0.0243381, 4.7338448, -0.0028534, 4.7338448, -0.0323949, 4.7338448, -0.0397803, 4.7338448, 0.0018463, 4.7338448, 0.0240024, , , , , , , , , , , , , , , , , , , , , , 
4.7343103, 0.0292058, 4.7343103, -0.0419623, 4.7343103, -0.0129244, 4.7343103, 0.0031891, 4.7343103, -0.0327306, 4.7343103, -0.0572366, 4.7343103, 0.0050355, 4.7343103, 0.018967, , , , , , , , , , , , , , , , , , , , , , 
4.7347759, 0.040116, 4.7347759, -0.0234989, 4.7347759, -0.0062104, 4.7347759, 0.0078889, 4.7347759, -0.0325628, 4.7347759, -0.0874495, 4.7347759, 0.008896, 4.7347759, 0.0072175, , , , , , , , , , , , , , , , , , , , , , 
4.7352414, 0.0582437, 4.7352414, -0.0203098, 4.7352414, -0.005539, 4.7352414, 0.01561, 4.7352414, -0.0317235, 4.7352414, -0.0941634, 4.7352414, 0.012253, 4.7352414, -0.0068818, , , , , , , , , , , , , , , , , , , , , , 
4.7357069, 0.0777142, 4.7357069, 0.0095674, 4.7357069, -0.0062104, 4.7357069, 0.0260166, 4.7357069, -0.0313878, 4.7357069, -0.0770428, 4.7357069, 0.0151064, 4.7357069, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
4.7361724, 0.0924849, 4.7361724, 0.0716716, 4.7361724, -0.0062104, 4.7361724, 0.0377661, 4.7361724, -0.0340734, 4.7361724, -0.0548867, 4.7361724, 0.0186313, 4.7361724, -0.0219883, , , , , , , , , , , , , , , , , , , , , , 
4.7366379, 0.1032273, 4.7366379, 0.093492, 4.7366379, -0.0036927, 4.7366379, 0.0508583, 4.7366379, -0.0359197, 4.7366379, -0.0485084, 4.7366379, 0.0206455, 4.7366379, -0.0246738, , , , , , , , , , , , , , , , , , , , , , 
4.7371034, 0.1136339, 4.7371034, 0.0330663, 4.7371034, 0.0001678, 4.7371034, 0.0616007, 4.7371034, -0.0352483, 4.7371034, -0.0505226, 4.7371034, 0.0196384, 4.7371034, -0.0287022, , , , , , , , , , , , , , , , , , , , , , 
4.737569, 0.111284, 4.737569, -0.0589151, 4.737569, 0.0041962, 4.737569, 0.0683146, 4.737569, -0.0344091, 4.737569, -0.0424659, 4.737569, 0.0169528, 4.737569, -0.0313878, , , , , , , , , , , , , , , , , , , , , , 
4.7380345, 0.0850996, 4.7380345, -0.1008774, 4.7380345, 0.0065461, 4.7380345, 0.0679789, 4.7380345, -0.0344091, 4.7380345, -0.0283665, 4.7380345, 0.0142672, 4.7380345, -0.0310521, , , , , , , , , , , , , , , , , , , , , , 
4.7385, 0.0330663, 4.7385, -0.1277333, 4.7385, 0.0070497, 4.7385, 0.0582437, 4.7385, -0.0344091, 4.7385, -0.018967, 4.7385, 0.0099031, 4.7385, -0.0290379, , , , , , , , , , , , , , , , , , , , , , 
4.7389655, -0.043473, 4.7389655, -0.2069581, 4.7389655, 0.0068818, 4.7389655, 0.0441444, 4.7389655, -0.0345769, 4.7389655, -0.0159457, 4.7389655, 0.0048676, 4.7389655, -0.0273594, , , , , , , , , , , , , , , , , , , , , , 
4.739431, -0.1226978, 4.739431, -0.2848402, 4.739431, 0.0065461, 4.739431, 0.030045, 4.739431, -0.0345769, 4.739431, -0.018967, 4.739431, -0.0006714, 4.739431, -0.0283665, , , , , , , , , , , , , , , , , , , , , , 
4.7398966, -0.1634852, 4.7398966, -0.152575, 4.7398966, 0.0078889, 4.7398966, 0.01561, 4.7398966, -0.0332341, 4.7398966, -0.0250095, 4.7398966, -0.0058747, 4.7398966, -0.0323949, , , , , , , , , , , , , , , , , , , , , , 
4.7403621, -0.1478752, 4.7403621, 0.1727169, 4.7403621, 0.0102388, 4.7403621, 0.0058747, 4.7403621, -0.0322271, 4.7403621, -0.0323949, 4.7403621, -0.0092317, 4.7403621, -0.0379339, , , , , , , , , , , , , , , , , , , , , , 
4.7408276, -0.1028916, 4.7408276, 0.3691005, 4.7408276, 0.0132601, 4.7408276, 0.0030213, 4.7408276, -0.0313878, 4.7408276, -0.0370947, 4.7408276, -0.0132601, 4.7408276, -0.0412909, , , , , , , , , , , , , , , , , , , , , , 
4.7412931, -0.0626078, 4.7412931, 0.2979324, 4.7412931, 0.0166171, 4.7412931, 0.0015106, 4.7412931, -0.0320592, 4.7412931, -0.0386053, 4.7412931, -0.0176242, 4.7412931, -0.0428016, , , , , , , , , , , , , , , , , , , , , , 
4.7417586, -0.0384375, 4.7417586, 0.1153124, 4.7417586, 0.0193027, 4.7417586, -0.0048676, 4.7417586, -0.0313878, 4.7417586, -0.0350805, 4.7417586, -0.0172885, 4.7417586, -0.0411231, , , , , , , , , , , , , , , , , , , , , , 
4.7422241, -0.0250095, 4.7422241, -0.0132601, 4.7422241, 0.0236667, 4.7422241, -0.01561, 4.7422241, -0.0305486, 4.7422241, -0.0270237, 4.7422241, -0.0129244, 4.7422241, -0.0394446, , , , , , , , , , , , , , , , , , , , , , 
4.7426897, -0.0142672, 4.7426897, -0.0753643, 4.7426897, 0.0327306, 4.7426897, -0.0229953, 4.7426897, -0.0307164, 4.7426897, -0.0223239, 4.7426897, -0.008896, 4.7426897, -0.0384375, , , , , , , , , , , , , , , , , , , , , , 
