,Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
2736,1.2736552,0.0152743,-0.012253,-0.0270237,-0.0077211,-0.0052033,-0.0451514,-0.0127565,-0.0263523
2737,1.2741207,0.0162814,-0.012253,-0.0250095,-0.0099031,-0.0028534,-0.0461585,-0.0209812,-0.0246738
2738,1.2745862,0.0157778,-0.0129244,-0.0243381,-0.0109102,-0.0038605,-0.0454871,-0.0290379,-0.023331
2739,1.2750517,0.0157778,-0.0129244,-0.0236667,-0.0112459,-0.0068818,-0.0439765,-0.0350805,-0.0216526
2740,1.2755172,0.0159457,-0.0124208,-0.0236667,-0.0115816,-0.0112459,-0.0397803,-0.036759,-0.0209812
2741,1.2759828,0.0159457,-0.0115816,-0.0246738,-0.012253,-0.0135958,-0.0354162,-0.036759,-0.0209812
2742,1.2764483,0.0139315,-0.0102388,-0.0263523,-0.0125887,-0.0132601,-0.0310521,-0.0360876,-0.0203098
2743,1.2769138,0.0105745,-0.0085603,-0.0256809,-0.012253,-0.0125887,-0.0263523,-0.0327306,-0.0213169
2744,1.2773793,0.0082246,-0.0078889,-0.0251774,-0.012253,-0.0115816,-0.0243381,-0.0256809,-0.0243381
2745,1.2778448,0.0070497,-0.0075532,-0.0256809,-0.0125887,-0.0102388,-0.0260166,-0.0182956,-0.0263523
2746,1.2783103,0.0062104,-0.0070497,-0.0243381,-0.0117494,-0.0102388,-0.0280308,-0.0104067,-0.0271916
2747,1.2787759,0.0065461,-0.0058747,-0.0224918,-0.0109102,-0.0115816,-0.0280308,-0.0068818,-0.0270237
2748,1.2792414,0.0058747,-0.0038605,-0.0221561,-0.0104067,-0.0135958,-0.0260166,-0.0112459,-0.0260166
2749,1.2797069,0.005539,-0.0041962,-0.0229953,-0.0102388,-0.0176242,-0.023331,-0.0176242,-0.026688
2750,1.2801724,0.0052033,-0.0048676,-0.0229953,-0.0102388,-0.021149,-0.0216526,-0.0203098,-0.0263523
2751,1.2806379,0.0062104,-0.0057069,-0.0219883,-0.0109102,-0.0216526,-0.0209812,-0.0213169,-0.0256809
2752,1.2811034,0.0072175,-0.0057069,-0.0223239,-0.0109102,-0.0216526,-0.0216526,-0.0226596,-0.0263523
2753,1.281569,0.0090639,-0.0068818,-0.0223239,-0.0124208,-0.0223239,-0.0216526,-0.0219883,-0.0283665
2754,1.2820345,0.0112459,-0.0092317,-0.0216526,-0.0132601,-0.0223239,-0.0223239,-0.0162814,-0.0303807
2755,1.2825,0.0130922,-0.011078,-0.0223239,-0.0129244,-0.0218204,-0.0218204,-0.008896,-0.0297093
2756,1.2829655,0.0142672,-0.0099031,-0.023331,-0.0129244,-0.0216526,-0.0184634,-0.0041962,-0.0283665
2757,1.283431,0.0142672,-0.008896,-0.0236667,-0.012253,-0.0219883,-0.0129244,-0.0104067,-0.0273594
2758,1.2838966,0.0142672,-0.0095674,-0.0240024,-0.012253,-0.0223239,-0.0062104,-0.0330663,-0.0263523
2759,1.2843621,0.0152743,-0.0109102,-0.0243381,-0.012253,-0.0236667,-0.0043641,-0.0562295,-0.0270237
2760,1.2848276,0.0166171,-0.012253,-0.0229953,-0.0109102,-0.0250095,-0.0068818,-0.0216526,-0.0276951
2761,1.2852931,0.0171206,-0.0129244,-0.0226596,-0.0090639,-0.0246738,-0.0095674,0.1163195,-0.0270237
2762,1.2857586,0.0162814,-0.0130922,-0.0243381,-0.0082246,-0.0229953,-0.008896,0.265034,-0.0256809
2763,1.2862241,0.0172885,-0.0135958,-0.0258488,-0.0065461,-0.0223239,-0.0072175,0.303975,-0.0263523
2764,1.2866897,0.0198062,-0.0125887,-0.0256809,-0.0045319,-0.0203098,-0.005539,0.2375067,-0.0271916
2765,1.2871552,0.0213169,-0.0109102,-0.0246738,-0.0045319,-0.0169528,-0.0035248,0.1445182,-0.0270237
2766,1.2876207,0.0213169,-0.0102388,-0.0243381,-0.0068818,-0.012253,-0.0038605,0.0809033,-0.026688
2767,1.2880862,0.0203098,-0.0102388,-0.0256809,-0.008896,-0.0104067,-0.0068818,0.0495155,-0.0280308
2768,1.2885517,0.0193027,-0.0095674,-0.0256809,-0.011078,-0.0092317,-0.0105745,0.0419623,-0.0283665
2769,1.2890172,0.0193027,-0.0078889,-0.0263523,-0.0119173,-0.0072175,-0.0166171,0.0515297,-0.0270237
2770,1.2894828,0.0209812,-0.0068818,-0.0270237,-0.0115816,-0.0035248,-0.0206455,0.0686503,-0.0260166
2771,1.2899483,0.0223239,-0.0072175,-0.0270237,-0.0119173,-0.0008392,-0.0206455,0.0713359,-0.0268559
2772,1.2904138,0.0243381,-0.008896,-0.0256809,-0.0129244,-0.0001678,-0.0193027,0.0454871,-0.0270237
2773,1.2908793,0.026688,-0.0109102,-0.0251774,-0.0125887,0.0001678,-0.0184634,0.0090639,-0.0253452
2774,1.2913448,0.0260166,-0.0112459,-0.0250095,-0.0129244,-0.0001678,-0.0166171,-0.0216526,-0.0243381
2775,1.2918103,0.0240024,-0.011078,-0.0256809,-0.0149386,0.0010071,-0.0135958,-0.0441444,-0.0250095
2776,1.2922759,0.023331,-0.0109102,-0.0270237,-0.0162814,0.0015106,-0.0102388,-0.057908,-0.0263523
2777,1.2927414,0.0240024,-0.0109102,-0.0287022,-0.0166171,0.0005035,-0.0082246,-0.0663005,-0.0256809
2778,1.2932069,0.023331,-0.0109102,-0.0292058,-0.0179599,-0.0015106,-0.0078889,-0.0736858,-0.0243381
2779,1.2936724,0.0219883,-0.0112459,-0.0283665,-0.018967,-0.002182,-0.0075532,-0.079057,-0.023331
2780,1.2941379,0.0209812,-0.0097353,-0.0270237,-0.0193027,-0.002182,-0.0065461,-0.0810712,-0.0236667
2781,1.2946034,0.0196384,-0.008896,-0.0263523,-0.018967,-0.0030213,-0.0068818,-0.0807355,-0.0246738
2782,1.295069,0.0186313,-0.0099031,-0.0260166,-0.0186313,-0.0041962,-0.0075532,-0.0788891,-0.0253452
2783,1.2955345,0.0179599,-0.0119173,-0.0276951,-0.0169528,-0.0045319,-0.0072175,-0.0775463,-0.0253452
2784,1.296,0.0186313,-0.0149386,-0.0283665,-0.01561,-0.0068818,-0.0063783,-0.0770428,-0.0263523
2785,1.2964655,0.0198062,-0.01561,-0.0270237,-0.01561,-0.0105745,-0.0058747,-0.0770428,-0.0280308
2786,1.296931,0.0209812,-0.0142672,-0.0270237,-0.0149386,-0.0129244,-0.0045319,-0.0767071,-0.0285344
2787,1.2973966,0.0226596,-0.0125887,-0.0271916,-0.0139315,-0.0176242,-0.002182,-0.0748608,-0.0283665
2788,1.2978621,0.0231632,-0.0109102,-0.026688,-0.0149386,-0.0218204,-0.0015106,-0.0726787,-0.027863
2789,1.2983276,0.023331,-0.0085603,-0.0273594,-0.01561,-0.0231632,-0.0016785,-0.0716716,-0.0287022
2790,1.2987931,0.0236667,-0.0068818,-0.0293736,-0.0152743,-0.021149,-0.0052033,-0.0736858,-0.0297093
2791,1.2992586,0.0229953,-0.0062104,-0.0303807,-0.0129244,-0.0182956,-0.0105745,-0.0783856,-0.0307164
2792,1.2997241,0.0226596,-0.0035248,-0.0297093,-0.0102388,-0.0162814,-0.0176242,-0.0820783,-0.0317235
2793,1.3001897,0.0226596,-0.002182,-0.0276951,-0.0102388,-0.0164492,-0.0196384,-0.0807355,-0.0323949
2794,1.3006552,0.023331,-0.0020142,-0.026688,-0.0124208,-0.0179599,-0.0179599,-0.0753643,-0.0327306
2795,1.3011207,0.0250095,-0.0016785,-0.0270237,-0.0149386,-0.018967,-0.0139315,-0.0673075,-0.0310521
2796,1.3015862,0.0258488,-0.0025177,-0.0283665,-0.0162814,-0.0164492,-0.012253,-0.0669718,-0.0317235
2797,1.3020517,0.026688,-0.0035248,-0.0271916,-0.0162814,-0.0119173,-0.0125887,-0.0746929,-0.0337377
2798,1.3025172,0.0280308,-0.0045319,-0.0260166,-0.0161135,-0.012253,-0.0139315,-0.0793927,-0.0347448
2799,1.3029828,0.0290379,-0.0045319,-0.0270237,-0.0169528,-0.01561,-0.0139315,-0.0750286,-0.0337377
2800,1.3034483,0.0280308,-0.0041962,-0.0273594,-0.0166171,-0.0172885,-0.0115816,-0.0636149,-0.03122
2801,1.3039138,0.0285344,-0.0041962,-0.0260166,-0.0149386,-0.0169528,-0.0085603,-0.0505226,-0.0298772
2802,1.3043793,0.0303807,-0.005539,-0.0270237,-0.0151064,-0.0182956,-0.0068818,-0.0369268,-0.0297093
2803,1.3048448,0.0307164,-0.005539,-0.0297093,-0.0169528,-0.0203098,-0.0062104,-0.0250095,-0.0297093
2804,1.3053103,0.0313878,-0.0062104,-0.0290379,-0.0172885,-0.0186313,-0.0087282,-0.0182956,-0.0290379
2805,1.3057759,0.0317235,-0.0082246,-0.0270237,-0.0151064,-0.0166171,-0.0149386,-0.0152743,-0.0276951
2806,1.3062414,0.0313878,-0.0082246,-0.0270237,-0.0135958,-0.017792,-0.0216526,-0.0129244,-0.0276951
2807,1.3067069,0.0313878,-0.0082246,-0.0261845,-0.0135958,-0.0209812,-0.0253452,-0.008896,-0.0283665
2808,1.3071724,0.033402,-0.0092317,-0.0253452,-0.0142672,-0.0223239,-0.0276951,-0.0045319,-0.0276951
2809,1.3076379,0.033402,-0.0095674,-0.0256809,-0.0142672,-0.0219883,-0.0310521,-0.0010071,-0.0263523
2810,1.3081034,0.0293736,-0.0095674,-0.0276951,-0.0146029,-0.0219883,-0.0337377,0.0011749,-0.0270237
2811,1.308569,0.0263523,-0.0102388,-0.0297093,-0.0159457,-0.0229953,-0.0327306,0.0048676,-0.0280308
2812,1.3090345,0.0263523,-0.0099031,-0.0293736,-0.0164492,-0.023331,-0.0290379,0.0092317,-0.0285344
2813,1.3095,0.026688,-0.0083925,-0.0283665,-0.0176242,-0.0216526,-0.0251774,0.0146029,-0.0287022
2814,1.3099655,0.0263523,-0.0072175,-0.0290379,-0.0186313,-0.0199741,-0.0236667,0.0199741,-0.0276951
2815,1.310431,0.0260166,-0.0075532,-0.0297093,-0.0182956,-0.0203098,-0.0231632,0.0243381,-0.0260166
2816,1.3108966,0.0263523,-0.0085603,-0.0283665,-0.0182956,-0.0216526,-0.0240024,0.0260166,-0.0256809
2817,1.3113621,0.0280308,-0.0109102,-0.0283665,-0.0176242,-0.0213169,-0.0250095,0.0226596,-0.0256809
2818,1.3118276,0.0313878,-0.0137636,-0.0273594,-0.0162814,-0.0206455,-0.0263523,0.018967,-0.0253452
2819,1.3122931,0.0330663,-0.014435,-0.0270237,-0.0166171,-0.0216526,-0.0256809,0.0238346,-0.0240024
2820,1.3127586,0.0328985,-0.0124208,-0.0270237,-0.0182956,-0.021149,-0.0243381,0.0417945,-0.023331
2821,1.3132241,0.0320592,-0.0115816,-0.0290379,-0.0206455,-0.0179599,-0.0260166,0.0605936,-0.0240024
2822,1.3136897,0.0313878,-0.0102388,-0.0303807,-0.021149,-0.0137636,-0.0276951,0.0649577,-0.0246738
2823,1.3141552,0.03122,-0.0095674,-0.0310521,-0.0196384,-0.0117494,-0.0243381,0.057908,-0.0260166
2824,1.3146207,0.0310521,-0.0090639,-0.0308843,-0.018967,-0.0115816,-0.0213169,0.0547189,-0.0276951
2825,1.3150862,0.0303807,-0.0095674,-0.0303807,-0.018967,-0.011078,-0.018967,0.0602579,-0.0283665
2826,1.3155517,0.0303807,-0.0085603,-0.0290379,-0.0184634,-0.0102388,-0.0171206,0.0669718,-0.0280308
2827,1.3160172,0.0297093,-0.0077211,-0.0283665,-0.0159457,-0.0109102,-0.0169528,0.0649577,-0.0273594
2828,1.3164828,0.0287022,-0.0085603,-0.027863,-0.0149386,-0.012253,-0.0162814,0.0558938,-0.0276951
2829,1.3169483,0.0287022,-0.008896,-0.0283665,-0.01561,-0.0125887,-0.0152743,0.0448157,-0.0270237
2830,1.3174138,0.0273594,-0.008896,-0.0285344,-0.0162814,-0.0135958,-0.0152743,0.0327306,-0.0270237
2831,1.3178793,0.0260166,-0.0092317,-0.0290379,-0.0172885,-0.0135958,-0.0162814,0.0199741,-0.0275273
2832,1.3183448,0.0260166,-0.0099031,-0.030045,-0.0166171,-0.0129244,-0.0152743,0.0078889,-0.0271916
2833,1.3188103,0.0265202,-0.011078,-0.0310521,-0.01561,-0.0135958,-0.0142672,-0.002182,-0.0273594
2834,1.3192759,0.0253452,-0.0124208,-0.0310521,-0.01561,-0.0129244,-0.0140993,-0.0099031,-0.0273594
2835,1.3197414,0.0243381,-0.012253,-0.0313878,-0.0159457,-0.0125887,-0.0139315,-0.0139315,-0.0283665
2836,1.3202069,0.023331,-0.012253,-0.0310521,-0.0169528,-0.012253,-0.0124208,-0.0152743,-0.0283665
2837,1.3206724,0.0219883,-0.0119173,-0.0307164,-0.0164492,-0.0129244,-0.0117494,-0.0162814,-0.0275273
2838,1.3211379,0.0219883,-0.0112459,-0.0305486,-0.0159457,-0.0125887,-0.012253,-0.0204776,-0.0270237
2839,1.3216034,0.023331,-0.0102388,-0.0297093,-0.0149386,-0.0115816,-0.0146029,-0.0292058,-0.0283665
2840,1.322069,0.0236667,-0.008896,-0.0287022,-0.014435,-0.0102388,-0.0169528,-0.0340734,-0.0285344
2841,1.3225345,0.0219883,-0.008896,-0.0290379,-0.0139315,-0.0082246,-0.018967,-0.0305486,-0.0273594
2842,1.323,0.0203098,-0.0099031,-0.030045,-0.0112459,-0.0078889,-0.0208133,-0.0229953,-0.0270237
2843,1.3234655,0.0196384,-0.0109102,-0.0303807,-0.0102388,-0.0107424,-0.0203098,-0.0166171,-0.0270237
2844,1.323931,0.0199741,-0.0112459,-0.0290379,-0.0109102,-0.0135958,-0.0184634,-0.012253,-0.0270237
2845,1.3243966,0.0206455,-0.0119173,-0.0283665,-0.0115816,-0.0142672,-0.0135958,-0.0058747,-0.0263523
2846,1.3248621,0.0206455,-0.011078,-0.0290379,-0.012253,-0.0149386,-0.0063783,-0.0015106,-0.026688
2847,1.3253276,0.0193027,-0.0115816,-0.030045,-0.0135958,-0.0151064,-0.002182,-0.0038605,-0.0273594
2848,1.3257931,0.0191348,-0.0127565,-0.0297093,-0.0132601,-0.0149386,-0.0028534,-0.0092317,-0.0270237
2849,1.3262586,0.0206455,-0.0139315,-0.0283665,-0.0125887,-0.0135958,-0.005539,-0.0112459,-0.0263523
2850,1.3267241,0.0208133,-0.0142672,-0.0263523,-0.0124208,-0.0109102,-0.0077211,-0.0119173,-0.0287022
2851,1.3271897,0.0196384,-0.0132601,-0.0263523,-0.0129244,-0.0075532,-0.0075532,-0.0174563,-0.0313878
2852,1.3276552,0.0182956,-0.012253,-0.0256809,-0.0125887,-0.0068818,-0.0085603,-0.026688,-0.0337377
2853,1.3281207,0.0186313,-0.0109102,-0.0238346,-0.0115816,-0.008896,-0.012253,-0.0323949,-0.0337377
2854,1.3285862,0.018967,-0.0104067,-0.0229953,-0.0105745,-0.0119173,-0.0176242,-0.0310521,-0.0317235
2855,1.3290517,0.0182956,-0.0102388,-0.0236667,-0.0097353,-0.012253,-0.0213169,-0.0251774,-0.0290379
2856,1.3295172,0.0176242,-0.0097353,-0.0246738,-0.0109102,-0.0109102,-0.0196384,-0.0172885,-0.0287022
2857,1.3299828,0.0172885,-0.008896,-0.0250095,-0.0115816,-0.0099031,-0.0162814,-0.0082246,-0.0290379
2858,1.3304483,0.0182956,-0.0078889,-0.0250095,-0.012253,-0.0099031,-0.0146029,-0.0005035,-0.0297093
2859,1.3309138,0.0193027,-0.0072175,-0.0240024,-0.0137636,-0.0124208,-0.0149386,0.0052033,-0.0290379
2860,1.3313793,0.0186313,-0.0075532,-0.0231632,-0.0152743,-0.0135958,-0.0159457,0.0082246,-0.0280308
2861,1.3318448,0.0171206,-0.0082246,-0.0219883,-0.0162814,-0.0109102,-0.0159457,0.0085603,-0.0292058
2862,1.3323103,0.0159457,-0.0095674,-0.0223239,-0.017792,-0.0082246,-0.0142672,0.0077211,-0.0307164
2863,1.3327759,0.0162814,-0.0092317,-0.0240024,-0.0203098,-0.0075532,-0.0135958,0.0072175,-0.0303807
2864,1.3332414,0.0162814,-0.008896,-0.024506,-0.0204776,-0.0070497,-0.0142672,0.0095674,-0.0290379
2865,1.3337069,0.0172885,-0.0075532,-0.0243381,-0.0198062,-0.0075532,-0.0146029,0.0129244,-0.0283665
2866,1.3341724,0.0172885,-0.0063783,-0.0250095,-0.0204776,-0.0085603,-0.0137636,0.0137636,-0.0280308
2867,1.3346379,0.0149386,-0.005539,-0.0250095,-0.0219883,-0.0099031,-0.0162814,0.01561,-0.0273594
2868,1.3351034,0.0142672,-0.0048676,-0.0250095,-0.0206455,-0.0129244,-0.0182956,0.0179599,-0.026688
2869,1.335569,0.0157778,-0.0050355,-0.0270237,-0.0179599,-0.0152743,-0.0176242,0.0186313,-0.0263523
2870,1.3360345,0.0159457,-0.005539,-0.030045,-0.01561,-0.0149386,-0.0157778,0.0193027,-0.026688
2871,1.3365,0.0151064,-0.0062104,-0.0323949,-0.0140993,-0.0146029,-0.0157778,0.0193027,-0.0253452
2872,1.3369655,0.0152743,-0.0075532,-0.0317235,-0.0129244,-0.01561,-0.0162814,0.01561,-0.0240024
2873,1.337431,0.0166171,-0.0078889,-0.0287022,-0.0112459,-0.0172885,-0.01561,0.0117494,-0.0246738
2874,1.3378966,0.0169528,-0.0085603,-0.0270237,-0.0114137,-0.017792,-0.012253,0.0114137,-0.024506
2875,1.3383621,0.0166171,-0.0090639,-0.0280308,-0.0105745,-0.0184634,-0.0102388,0.0137636,-0.0240024
2876,1.3388276,0.01561,-0.008896,-0.0290379,-0.0102388,-0.0194705,-0.0115816,0.0139315,-0.0256809
2877,1.3392931,0.0159457,-0.0085603,-0.0290379,-0.0119173,-0.0199741,-0.0152743,0.0139315,-0.0261845
2878,1.3397586,0.0152743,-0.0082246,-0.0290379,-0.012253,-0.0216526,-0.0186313,0.0139315,-0.026688
2879,1.3402241,0.0152743,-0.0082246,-0.0285344,-0.0109102,-0.0221561,-0.0223239,0.0119173,-0.0280308
2880,1.3406897,0.0151064,-0.0078889,-0.0280308,-0.0109102,-0.0191348,-0.0223239,0.011078,-0.0293736
2881,1.3411552,0.0152743,-0.0075532,-0.0290379,-0.0109102,-0.0162814,-0.0223239,0.0075532,-0.0290379
2882,1.3416207,0.0152743,-0.0078889,-0.0287022,-0.0095674,-0.01561,-0.0226596,0.0031891,-0.0283665
2883,1.3420862,0.0154421,-0.008896,-0.0273594,-0.010071,-0.0146029,-0.0216526,-0.0001678,-0.0290379
2884,1.3425517,0.0162814,-0.0099031,-0.0276951,-0.012253,-0.0109102,-0.0209812,-0.002182,-0.0303807
2885,1.3430172,0.0166171,-0.0099031,-0.0287022,-0.0149386,-0.0075532,-0.0203098,-0.0028534,-0.0313878
2886,1.3434828,0.0159457,-0.0099031,-0.0283665,-0.01561,-0.0072175,-0.0216526,-0.0028534,-0.0320592
2887,1.3439483,0.0166171,-0.0102388,-0.0270237,-0.0152743,-0.0090639,-0.0243381,-0.0048676,-0.0310521
2888,1.3444138,0.0164492,-0.0112459,-0.0270237,-0.0149386,-0.0102388,-0.026688,-0.0072175,-0.030045
2889,1.3448793,0.0154421,-0.012253,-0.0276951,-0.0149386,-0.0092317,-0.0260166,-0.0085603,-0.0287022
2890,1.3453448,0.014435,-0.0104067,-0.0273594,-0.0142672,-0.0068818,-0.0236667,-0.0097353,-0.0283665
2891,1.3458103,0.0151064,-0.0095674,-0.0276951,-0.0130922,-0.0062104,-0.0229953,-0.0102388,-0.0270237
2892,1.3462759,0.0159457,-0.0095674,-0.0271916,-0.012253,-0.0068818,-0.023331,-0.0115816,-0.0263523
2893,1.3467414,0.01561,-0.0097353,-0.0265202,-0.0112459,-0.0058747,-0.0236667,-0.0132601,-0.026688
2894,1.3472069,0.0151064,-0.0105745,-0.0270237,-0.0095674,-0.0045319,-0.0243381,-0.0152743,-0.0270237
2895,1.3476724,0.0164492,-0.0109102,-0.0283665,-0.0072175,-0.0031891,-0.0246738,-0.0176242,-0.0256809
2896,1.3481379,0.0169528,-0.0112459,-0.0297093,-0.005539,-0.0030213,-0.0246738,-0.0199741,-0.0251774
2897,1.3486034,0.0166171,-0.012253,-0.0297093,-0.0048676,-0.0041962,-0.0243381,-0.0216526,-0.0256809
2898,1.349069,0.0159457,-0.0129244,-0.0280308,-0.0078889,-0.0030213,-0.0243381,-0.0219883,-0.0263523
2899,1.3495345,0.0151064,-0.0132601,-0.0283665,-0.0087282,-0.002182,-0.0251774,-0.0199741,-0.0260166
2900,1.35,0.0146029,-0.0129244,-0.0292058,-0.0058747,-0.0041962,-0.026688,-0.0176242,-0.0251774
2901,1.3504655,0.0142672,-0.012253,-0.0298772,-0.0023499,-0.0048676,-0.027863,-0.0149386,-0.0243381
2902,1.350931,0.0135958,-0.012253,-0.0297093,-0.0008392,-0.0045319,-0.0276951,-0.0129244,-0.0263523
2903,1.3513966,0.0125887,-0.012253,-0.0290379,-0.0001678,-0.0045319,-0.0236667,-0.0097353,-0.027863
2904,1.3518621,0.0112459,-0.0114137,-0.0276951,0.0005035,-0.0031891,-0.018967,-0.0070497,-0.0287022
2905,1.3523276,0.012253,-0.0102388,-0.0263523,0.0003357,-0.0003357,-0.0169528,-0.0057069,-0.0297093
2906,1.3527931,0.0135958,-0.0099031,-0.0270237,-0.0005035,-0.0005035,-0.0181277,-0.0041962,-0.0310521
2907,1.3532586,0.0137636,-0.0109102,-0.0265202,-0.0023499,-0.0028534,-0.0196384,-0.0030213,-0.0303807
2908,1.3537241,0.0132601,-0.0119173,-0.0251774,-0.0043641,-0.0041962,-0.0199741,-0.0043641,-0.0287022
2909,1.3541897,0.0139315,-0.0115816,-0.0248417,-0.0058747,-0.0041962,-0.0176242,-0.0085603,-0.0283665
2910,1.3546552,0.0152743,-0.011078,-0.0243381,-0.0077211,-0.0035248,-0.0135958,-0.0105745,-0.0280308
2911,1.3551207,0.0166171,-0.0102388,-0.0226596,-0.0085603,-0.0035248,-0.0095674,-0.0078889,-0.0261845
2912,1.3555862,0.0159457,-0.008896,-0.023331,-0.008896,-0.005539,-0.0085603,-0.0048676,-0.0265202
2913,1.3560517,0.01561,-0.0082246,-0.0243381,-0.0102388,-0.0075532,-0.0085603,-0.0028534,-0.0276951
2914,1.3565172,0.01561,-0.008896,-0.0250095,-0.012253,-0.0082246,-0.0090639,-0.002182,-0.0276951
2915,1.3569828,0.0152743,-0.0082246,-0.0256809,-0.0152743,-0.008896,-0.0078889,-0.0102388,-0.0270237
2916,1.3574483,0.0146029,-0.0072175,-0.0273594,-0.0162814,-0.0090639,-0.0065461,-0.0216526,-0.0271916
2917,1.3579138,0.0151064,-0.0082246,-0.0283665,-0.0166171,-0.0109102,-0.0065461,-0.0258488,-0.0263523
2918,1.3583793,0.0152743,-0.0097353,-0.0270237,-0.0182956,-0.0129244,-0.0072175,-0.0219883,-0.0236667
2919,1.3588448,0.0146029,-0.0102388,-0.0251774,-0.018967,-0.0129244,-0.0085603,-0.0149386,-0.0223239
2920,1.3593103,0.014435,-0.0112459,-0.0243381,-0.0179599,-0.0119173,-0.012253,-0.0028534,-0.0240024
2921,1.3597759,0.0151064,-0.0127565,-0.0246738,-0.0182956,-0.0095674,-0.0159457,0.0199741,-0.0256809
2922,1.3602414,0.0159457,-0.0132601,-0.0256809,-0.0179599,-0.0072175,-0.0176242,0.0453193,-0.0273594
2923,1.3607069,0.01561,-0.0139315,-0.0263523,-0.018967,-0.0082246,-0.0164492,0.0619364,-0.0287022
2924,1.3611724,0.0152743,-0.0142672,-0.0260166,-0.0209812,-0.0095674,-0.0159457,0.0659648,-0.0287022
2925,1.3616379,0.0152743,-0.0149386,-0.0263523,-0.0223239,-0.0112459,-0.0164492,0.0609293,-0.0273594
2926,1.3621034,0.0152743,-0.0149386,-0.0256809,-0.021149,-0.014435,-0.0198062,0.0520333,-0.0260166
2927,1.362569,0.0152743,-0.0139315,-0.0253452,-0.0182956,-0.0172885,-0.0223239,0.0438087,-0.0256809
2928,1.3630345,0.0149386,-0.0130922,-0.0260166,-0.0159457,-0.0182956,-0.0224918,0.0360876,-0.0260166
2929,1.3635,0.0139315,-0.0129244,-0.0258488,-0.0149386,-0.0179599,-0.0206455,0.0290379,-0.0250095
2930,1.3639655,0.0132601,-0.0119173,-0.0256809,-0.0132601,-0.0186313,-0.0182956,0.0216526,-0.0218204
2931,1.364431,0.0146029,-0.0102388,-0.0243381,-0.0109102,-0.0186313,-0.0169528,0.0125887,-0.0199741
2932,1.3648966,0.0152743,-0.0085603,-0.0243381,-0.0099031,-0.0186313,-0.0159457,0.0031891,-0.0218204
2933,1.3653621,0.0152743,-0.0082246,-0.0256809,-0.008896,-0.0172885,-0.0162814,-0.0068818,-0.0236667
2934,1.3658276,0.0152743,-0.0095674,-0.0256809,-0.0082246,-0.0159457,-0.0149386,-0.0162814,-0.0236667
2935,1.3662931,0.0166171,-0.0104067,-0.0246738,-0.0075532,-0.014435,-0.0125887,-0.0196384,-0.0231632
2936,1.3667586,0.0166171,-0.0109102,-0.0243381,-0.0078889,-0.0132601,-0.0112459,-0.0194705,-0.0250095
2937,1.3672241,0.01561,-0.0115816,-0.0246738,-0.008896,-0.0112459,-0.012253,-0.0182956,-0.026688
2938,1.3676897,0.0159457,-0.012253,-0.0236667,-0.0095674,-0.0104067,-0.0142672,-0.0169528,-0.0280308
2939,1.3681552,0.0171206,-0.0115816,-0.0240024,-0.0092317,-0.0099031,-0.018967,-0.0162814,-0.0283665
2940,1.3686207,0.0172885,-0.0102388,-0.0250095,-0.0092317,-0.0102388,-0.0240024,-0.0203098,-0.0270237
2941,1.3690862,0.0169528,-0.0097353,-0.0250095,-0.0082246,-0.0130922,-0.0260166,-0.0293736,-0.0276951
2942,1.3695517,0.0172885,-0.0095674,-0.0246738,-0.0068818,-0.0162814,-0.0253452,-0.0364233,-0.0293736
2943,1.3700172,0.0186313,-0.0085603,-0.0256809,-0.0065461,-0.0209812,-0.0243381,-0.0384375,-0.0290379
2944,1.3704828,0.018967,-0.0078889,-0.0265202,-0.0065461,-0.024506,-0.0203098,-0.0391089,-0.0290379
2945,1.3709483,0.0179599,-0.0070497,-0.0256809,-0.0062104,-0.0256809,-0.0142672,-0.0394446,-0.0287022
2946,1.3714138,0.0169528,-0.0045319,-0.024506,-0.0058747,-0.0236667,-0.0058747,-0.0374304,-0.0285344
2947,1.3718793,0.0166171,-0.0025177,-0.0246738,-0.0072175,-0.017792,-0.0011749,-0.0320592,-0.0290379
2948,1.3723448,0.0162814,-0.0016785,-0.0253452,-0.0078889,-0.0099031,-0.0028534,-0.0288701,-0.030045
2949,1.3728103,0.01561,-0.0011749,-0.0260166,-0.008896,-0.0045319,-0.0065461,-0.0303807,-0.0303807
2950,1.3732759,0.0159457,-0.0008392,-0.0270237,-0.0099031,-0.005539,-0.0095674,-0.0337377,-0.0310521
2951,1.3737414,0.0152743,-0.0008392,-0.0276951,-0.0104067,-0.0082246,-0.012253,-0.0370947,-0.0310521
2952,1.3742069,0.0166171,-0.002182,-0.0275273,-0.012253,-0.0109102,-0.0162814,-0.0364233,-0.0307164
2953,1.3746724,0.0186313,-0.0025177,-0.0270237,-0.0135958,-0.0125887,-0.0196384,-0.0287022,-0.0305486
2954,1.3751379,0.0186313,-0.0031891,-0.0263523,-0.0139315,-0.0130922,-0.0206455,-0.018967,-0.0310521
2955,1.3756034,0.0179599,-0.0048676,-0.0246738,-0.0115816,-0.0125887,-0.0196384,-0.0127565,-0.0313878
2956,1.376069,0.0166171,-0.005539,-0.0243381,-0.008896,-0.0117494,-0.0179599,-0.0068818,-0.0310521
2957,1.3765345,0.0162814,-0.005539,-0.026688,-0.0085603,-0.0095674,-0.0172885,-0.0015106,-0.0298772
