Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 10:42:02
Collection Length (seconds):, 4.995
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius right (85873), ,  Gastrocnemius left (85904), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
3.4243448, -0.212665, 3.4243448, -0.0075532, 3.4243448, 0.3224384, 3.4243448, -0.3152209, 3.4243448, 0.1005417, 3.4243448, 0.1287404, 3.4243448, 0.4313725, 3.4243448, 0.1337758, , , , , , , , , , , , , , , , , , , , , , 
3.4248103, -0.191516, 3.4248103, -0.0132601, 3.4248103, 0.2730907, 3.4248103, -0.2908827, 3.4248103, 0.0253452, 3.4248103, 0.1431754, 3.4248103, 0.3346914, 3.4248103, 0.1421683, , , , , , , , , , , , , , , , , , , , , , 
3.4252759, -0.1757382, 3.4252759, -0.0082246, 3.4252759, 0.223743, 3.4252759, -0.2458991, 3.4252759, -0.0115816, 3.4252759, 0.1740597, 3.4252759, 0.2103151, 3.4252759, 0.1582818, , , , , , , , , , , , , , , , , , , , , , 
3.4257414, -0.1613031, 3.4257414, -0.0229953, 3.4257414, 0.1809415, 3.4257414, -0.1908446, 3.4257414, -0.0048676, 3.4257414, 0.205951, 3.4257414, 0.0854353, 3.4257414, 0.1712062, , , , , , , , , , , , , , , , , , , , , , 
3.4262069, -0.1445182, 3.4262069, -0.0728466, 3.4262069, 0.145861, 3.4262069, -0.1327687, 3.4262069, 0.0149386, 3.4262069, 0.2277714, 3.4262069, 0.0030213, 3.4262069, 0.170367, , , , , , , , , , , , , , , , , , , , , , 
3.4266724, -0.1292439, 3.4266724, -0.1116197, 3.4266724, 0.1193408, 3.4266724, -0.0822461, 3.4266724, 0.0216526, 3.4266724, 0.2333104, 3.4266724, -0.0226596, 3.4266724, 0.160296, , , , , , , , , , , , , , , , , , , , , , 
3.4271379, -0.1151446, 3.4271379, -0.1082628, 3.4271379, 0.0871138, 3.4271379, -0.0357519, 3.4271379, 0.012253, 3.4271379, 0.2255894, 3.4271379, -0.0412909, 3.4271379, 0.152575, , , , , , , , , , , , , , , , , , , , , , 
3.4276034, -0.0998703, 3.4276034, -0.0755322, 3.4276034, 0.0320592, 3.4276034, 0.0137636, 3.4276034, -0.005539, 3.4276034, 0.2205539, 3.4276034, -0.0339055, 3.4276034, 0.1535821, , , , , , , , , , , , , , , , , , , , , , 
3.428069, -0.0852674, 3.428069, -0.0109102, 3.428069, -0.0283665, 3.428069, 0.0495155, 3.428069, -0.0203098, 3.428069, 0.2250858, 3.428069, 0.0062104, 3.428069, 0.1549248, , , , , , , , , , , , , , , , , , , , , , 
3.4285345, -0.0716716, 3.4285345, 0.1143053, 3.4285345, -0.0659648, 3.4285345, 0.0656291, 3.4285345, -0.0404517, 3.4285345, 0.2321355, 3.4285345, -0.0542153, 3.4285345, 0.149218, , , , , , , , , , , , , , , , , , , , , , 
3.429, -0.06009, 3.429, 0.2380102, 3.429, -0.0820783, 3.429, 0.079057, 3.429, -0.0797284, 3.429, 0.2435492, 3.429, -0.1660029, 3.429, 0.1435111, , , , , , , , , , , , , , , , , , , , , , 
3.4294655, -0.0518654, 3.4294655, 0.223743, 3.4294655, -0.0876173, 3.4294655, 0.1022202, 3.4294655, -0.1257191, 3.4294655, 0.2536202, 3.4294655, -0.1594568, 3.4294655, 0.1473716, , , , , , , , , , , , , , , , , , , , , , 
3.429931, -0.0471656, 3.429931, 0.1018845, 3.429931, -0.0887922, 3.429931, 0.131426, 3.429931, -0.13579, 3.429931, 0.2415351, 3.429931, -0.0226596, 3.429931, 0.1522393, , , , , , , , , , , , , , , , , , , , , , 
3.4303966, -0.043473, 3.4303966, -0.0008392, 3.4303966, -0.0914778, 3.4303966, 0.163653, 3.4303966, -0.0998703, 3.4303966, 0.2076295, 3.4303966, 0.142504, 3.4303966, 0.145861, , , , , , , , , , , , , , , , , , , , , , 
3.4308621, -0.0414588, 3.4308621, -0.0441444, 3.4308621, -0.1139696, 3.4308621, 0.2089723, 3.4308621, -0.0513619, 3.4308621, 0.1690242, 3.4308621, 0.2358282, 3.4308621, 0.1310903, , , , , , , , , , , , , , , , , , , , , , 
3.4313276, -0.0406195, 3.4313276, -0.0599222, 3.4313276, -0.1676814, 3.4313276, 0.2737621, 3.4313276, -0.0323949, 3.4313276, 0.1435111, 3.4313276, 0.2502632, 3.4313276, 0.1159838, , , , , , , , , , , , , , , , , , , , , , 
3.4317931, -0.0404517, 3.4317931, -0.0780499, 3.4317931, -0.2507668, 3.4317931, 0.3526513, 3.4317931, -0.0626078, 3.4317931, 0.1374685, 3.4317931, 0.2428779, 3.4317931, 0.0995346, , , , , , , , , , , , , , , , , , , , , , 
3.4322586, -0.040116, 3.4322586, -0.0955062, 3.4322586, -0.3237812, 3.4322586, 0.4298619, 3.4322586, -0.1143053, 3.4322586, 0.1508965, 3.4322586, 0.2314641, 3.4322586, 0.0827497, , , , , , , , , , , , , , , , , , , , , , 
3.4327241, -0.0377661, 3.4327241, -0.0956741, 3.4327241, -0.3459373, 3.4327241, 0.4857557, 3.4327241, -0.1371328, 3.4327241, 0.170367, 3.4327241, 0.1540856, 3.4327241, 0.0602579, , , , , , , , , , , , , , , , , , , , , , 
3.4331897, -0.0350805, 3.4331897, -0.0908064, 3.4331897, -0.3123674, 3.4331897, 0.5158007, 3.4331897, -0.1183337, 3.4331897, 0.1856413, 3.4331897, 0.0193027, 3.4331897, 0.040116, , , , , , , , , , , , , , , , , , , , , , 
3.4336552, -0.0337377, 3.4336552, -0.1163195, 3.4336552, -0.2469062, 3.4336552, 0.5208362, 3.4336552, -0.0887922, 3.4336552, 0.1846342, 3.4336552, -0.0753643, 3.4336552, 0.0307164, , , , , , , , , , , , , , , , , , , , , , 
3.4341207, -0.0315557, 3.4341207, -0.142504, 3.4341207, -0.1764096, 3.4341207, 0.5020371, 3.4341207, -0.0797284, 3.4341207, 0.1512322, 3.4341207, -0.1223621, 3.4341207, 0.0298772, , , , , , , , , , , , , , , , , , , , , , 
3.4345862, -0.0276951, 3.4345862, -0.1089342, 3.4345862, -0.1279011, 3.4345862, 0.4677958, 3.4345862, -0.0943313, 3.4345862, 0.0904707, 3.4345862, -0.13579, 3.4345862, 0.0206455, , , , , , , , , , , , , , , , , , , , , , 
3.4350517, -0.0256809, 3.4350517, -0.0391089, 3.4350517, -0.1166552, 3.4350517, 0.4332189, 3.4350517, -0.1273976, 3.4350517, 0.0313878, 3.4350517, -0.1196765, 3.4350517, -0.0028534, , , , , , , , , , , , , , , , , , , , , , 
3.4355172, -0.0256809, 3.4355172, -0.0003357, 3.4355172, -0.1304189, 3.4355172, 0.3946136, 3.4355172, -0.1478752, 3.4355172, -0.0078889, 3.4355172, -0.0887922, 3.4355172, -0.0276951, , , , , , , , , , , , , , , , , , , , , , 
3.4359828, -0.0275273, 3.4359828, -0.0011749, 3.4359828, -0.1475395, 3.4359828, 0.3402304, 3.4359828, -0.1294118, 3.4359828, -0.040116, 3.4359828, -0.0419623, 3.4359828, -0.0471656, , , , , , , , , , , , , , , , , , , , , , 
3.4364483, -0.0283665, 3.4364483, -0.0065461, 3.4364483, -0.1633173, 3.4364483, 0.2630198, 3.4364483, -0.0956741, 3.4364483, -0.096849, 3.4364483, -0.0196384, 3.4364483, -0.0616007, , , , , , , , , , , , , , , , , , , , , , 
3.4369138, -0.0297093, 3.4369138, -0.0035248, 3.4369138, -0.178088, 3.4369138, 0.1774166, 3.4369138, -0.0706645, 3.4369138, -0.1827878, 3.4369138, -0.0438087, 3.4369138, -0.0713359, , , , , , , , , , , , , , , , , , , , , , 
3.4373793, -0.0320592, 3.4373793, 0.008896, 3.4373793, -0.1884947, 3.4373793, 0.1018845, 3.4373793, -0.0505226, 3.4373793, -0.2606699, 3.4373793, -0.0431373, 3.4373793, -0.0753643, , , , , , , , , , , , , , , , , , , , , , 
3.4378448, -0.0327306, 3.4378448, 0.0270237, 3.4378448, -0.1895018, 3.4378448, 0.0485084, 3.4378448, -0.021149, 3.4378448, -0.300618, 3.4378448, 0.0078889, 3.4378448, -0.0787213, , , , , , , , , , , , , , , , , , , , , , 
3.4383103, -0.03122, 3.4383103, 0.0448157, 3.4383103, -0.1767453, 3.4383103, 0.0179599, 3.4383103, 0.0176242, 3.4383103, -0.3038071, 3.4383103, 0.0441444, 3.4383103, -0.0800641, , , , , , , , , , , , , , , , , , , , , , 
3.4387759, -0.03122, 3.4387759, 0.0585794, 3.4387759, -0.1579461, 3.4387759, 0.0031891, 3.4387759, 0.0446479, 3.4387759, -0.2912184, 3.4387759, 0.0699931, 3.4387759, -0.0733501, , , , , , , , , , , , , , , , , , , , , , 
3.4392414, -0.0303807, 3.4392414, 0.0636149, 3.4392414, -0.145861, 3.4392414, -0.0028534, 3.4392414, 0.0535439, 3.4392414, -0.27393, 3.4392414, 0.144686, 3.4392414, -0.0703288, , , , , , , , , , , , , , , , , , , , , , 
3.4397069, -0.0276951, 3.4397069, 0.0569009, 3.4397069, -0.1384756, 3.4397069, -0.0065461, 3.4397069, 0.030045, 3.4397069, -0.2413672, 3.4397069, 0.1958801, 3.4397069, -0.0797284, , , , , , , , , , , , , , , , , , , , , , 
3.4401724, -0.0256809, 3.4401724, 0.0407874, 3.4401724, -0.1307546, 3.4401724, -0.0149386, 3.4401724, -0.023331, 3.4401724, -0.2014191, 3.4401724, 0.1381399, 3.4401724, -0.096849, , , , , , , , , , , , , , , , , , , , , , 
3.4406379, -0.0250095, 3.4406379, 0.026688, 3.4406379, -0.1196765, 3.4406379, -0.0290379, 3.4406379, -0.0882887, 3.4406379, -0.1801022, 3.4406379, 0.0431373, 3.4406379, -0.1109483, , , , , , , , , , , , , , , , , , , , , , 
3.4411034, -0.0223239, 3.4411034, 0.0236667, 3.4411034, -0.0995346, 3.4411034, -0.0448157, 3.4411034, -0.1443503, 3.4411034, -0.1856413, 3.4411034, -0.0417945, 3.4411034, -0.1237049, , , , , , , , , , , , , , , , , , , , , , 
3.441569, -0.018967, 3.441569, 0.0298772, 3.441569, -0.0733501, 3.441569, -0.0592508, 3.441569, -0.1394827, 3.441569, -0.1965515, 3.441569, -0.0906386, 3.441569, -0.1364614, , , , , , , , , , , , , , , , , , , , , , 
3.4420345, -0.0139315, 3.4420345, 0.0344091, 3.4420345, -0.0438087, 3.4420345, -0.0713359, 3.4420345, -0.0411231, 3.4420345, -0.1908446, 3.4420345, -0.0715038, 3.4420345, -0.1455253, , , , , , , , , , , , , , , , , , , , , , 
3.4425, -0.0095674, 3.4425, 0.0344091, 3.4425, -0.0112459, 3.4425, -0.0844282, 3.4425, 0.0931563, 3.4425, -0.1700313, 3.4425, -0.0454871, 3.4425, -0.1468681, , , , , , , , , , , , , , , , , , , , , , 
3.4429655, -0.005539, 3.4429655, 0.0354162, 3.4429655, 0.0172885, 3.4429655, -0.0975204, 3.4429655, 0.1790951, 3.4429655, -0.142504, 3.4429655, -0.068986, 3.4429655, -0.1367971, , , , , , , , , , , , , , , , , , , , , , 
3.443431, -0.0018463, 3.443431, 0.0406195, 3.443431, 0.0360876, 3.443431, -0.110277, 3.443431, 0.212665, 3.443431, -0.1153124, 3.443431, -0.0840925, 3.443431, -0.1193408, , , , , , , , , , , , , , , , , , , , , , 
3.4438966, 0.0008392, 3.4438966, 0.0428016, 3.4438966, 0.0449836, 3.4438966, -0.1277333, 3.4438966, 0.1560998, 3.4438966, -0.0998703, 3.4438966, -0.0216526, 3.4438966, -0.0965133, , , , , , , , , , , , , , , , , , , , , , 
3.4443621, 0.0025177, 3.4443621, 0.0374304, 3.4443621, 0.0508583, 3.4443621, -0.1532464, 3.4443621, 0.0307164, 3.4443621, -0.1038987, 3.4443621, 0.0525368, 3.4443621, -0.0800641, , , , , , , , , , , , , , , , , , , , , , 
3.4448276, 0.0041962, 3.4448276, 0.0290379, 3.4448276, 0.0572366, 3.4448276, -0.181445, 3.4448276, -0.0454871, 3.4448276, -0.1193408, 3.4448276, 0.0297093, 3.4448276, -0.0787213, , , , , , , , , , , , , , , , , , , , , , 
3.4452931, 0.0052033, 3.4452931, 0.0213169, 3.4452931, 0.0676432, 3.4452931, -0.2029297, 3.4452931, -0.0293736, 3.4452931, -0.1341115, 3.4452931, 0.0052033, 3.4452931, -0.0834211, , , , , , , , , , , , , , , , , , , , , , 
3.4457586, 0.0048676, 3.4457586, 0.0172885, 3.4457586, 0.0844282, 3.4457586, -0.2113222, 3.4457586, 0.0360876, 3.4457586, -0.1461967, 3.4457586, 0.0642863, 3.4457586, -0.0787213, , , , , , , , , , , , , , , , , , , , , , 
3.4462241, 0.0045319, 3.4462241, 0.0159457, 3.4462241, 0.0951705, 3.4462241, -0.2010834, 3.4462241, 0.1300832, 3.4462241, -0.154757, 3.4462241, 0.1159838, 3.4462241, -0.066804, , , , , , , , , , , , , , , , , , , , , , 
3.4466897, 0.0065461, 3.4466897, 0.0125887, 3.4466897, 0.0921492, 3.4466897, -0.1782559, 3.4466897, 0.2227359, 3.4466897, -0.1606317, 3.4466897, 0.0924849, 3.4466897, -0.0585794, , , , , , , , , , , , , , , , , , , , , , 
3.4471552, 0.0097353, 3.4471552, 0.0095674, 3.4471552, 0.0844282, 3.4471552, -0.1514, 3.4471552, 0.2445563, 3.4471552, -0.1592889, 3.4471552, 0.0129244, 3.4471552, -0.0599222, , , , , , , , , , , , , , , , , , , , , , 
3.4476207, 0.0137636, 3.4476207, 0.0140993, 3.4476207, 0.0775463, 3.4476207, -0.1250477, 3.4476207, 0.1757382, 3.4476207, -0.1398184, 3.4476207, -0.0854353, 3.4476207, -0.0632792, , , , , , , , , , , , , , , , , , , , , , 
3.4480862, 0.0182956, 3.4480862, 0.0238346, 3.4480862, 0.0716716, 3.4480862, -0.1012131, 3.4480862, 0.0622721, 3.4480862, -0.109102, 3.4480862, -0.1690242, 3.4480862, -0.06009, , , , , , , , , , , , , , , , , , , , , , 
3.4485517, 0.0213169, 3.4485517, 0.0243381, 3.4485517, 0.0663005, 3.4485517, -0.0809033, 3.4485517, -0.0152743, 3.4485517, -0.0931563, 3.4485517, -0.1779202, 3.4485517, -0.0528725, , , , , , , , , , , , , , , , , , , , , , 
3.4490172, 0.0226596, 3.4490172, 0.0125887, 3.4490172, 0.0614328, 3.4490172, -0.0599222, 3.4490172, -0.0182956, 3.4490172, -0.0985275, 3.4490172, -0.0995346, 3.4490172, -0.0481727, , , , , , , , , , , , , , , , , , , , , , 
3.4494828, 0.0223239, 3.4494828, -0.0025177, 3.4494828, 0.0522011, 3.4494828, -0.0359197, 3.4494828, 0.0310521, 3.4494828, -0.1109483, 3.4494828, -0.0381018, 3.4494828, -0.0411231, , , , , , , , , , , , , , , , , , , , , , 
3.4499483, 0.0229953, 3.4499483, -0.0142672, 3.4499483, 0.0320592, 3.4499483, -0.0117494, 3.4499483, 0.0871138, 3.4499483, -0.1183337, 3.4499483, -0.0438087, 3.4499483, -0.0297093, , , , , , , , , , , , , , , , , , , , , , 
3.4504138, 0.0253452, 3.4504138, -0.0218204, 3.4504138, 0.0132601, 3.4504138, 0.0104067, 3.4504138, 0.0978561, 3.4504138, -0.1181659, 3.4504138, -0.0540475, 3.4504138, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
3.4508793, 0.0280308, 3.4508793, -0.0270237, 3.4508793, 0.0130922, 3.4508793, 0.0287022, 3.4508793, 0.0837568, 3.4508793, -0.110277, 3.4508793, -0.04448, 3.4508793, -0.0075532, , , , , , , , , , , , , , , , , , , , , , 
3.4513448, 0.0307164, 3.4513448, -0.0317235, 3.4513448, 0.0347448, 3.4513448, 0.0431373, 3.4513448, 0.0817426, 3.4513448, -0.0995346, 3.4513448, -0.0364233, 3.4513448, -0.0048676, , , , , , , , , , , , , , , , , , , , , , 
3.4518103, 0.0344091, 3.4518103, -0.0431373, 3.4518103, 0.0639506, 3.4518103, 0.0548867, 3.4518103, 0.0663005, 3.4518103, -0.0867781, 3.4518103, -0.0411231, 3.4518103, -0.0115816, , , , , , , , , , , , , , , , , , , , , , 
3.4522759, 0.0394446, 3.4522759, -0.0572366, 3.4522759, 0.081239, 3.4522759, 0.0609293, 3.4522759, -0.0062104, 3.4522759, -0.0767071, 3.4522759, -0.0538796, 3.4522759, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
3.4527414, 0.043473, 3.4527414, -0.0592508, 3.4527414, 0.0835889, 3.4527414, 0.0642863, 3.4527414, -0.158114, 3.4527414, -0.0710002, 3.4527414, -0.0810712, 3.4527414, -0.010071, , , , , , , , , , , , , , , , , , , , , , 
3.4532069, 0.0433051, 3.4532069, -0.0461585, 3.4532069, 0.0706645, 3.4532069, 0.0649577, 3.4532069, -0.2848402, 3.4532069, -0.0666361, 3.4532069, -0.1307546, 3.4532069, 0.0065461, , , , , , , , , , , , , , , , , , , , , , 
3.4536724, 0.0392767, 3.4536724, -0.0283665, 3.4536724, 0.0260166, 3.4536724, 0.0562295, 3.4536724, -0.2670481, 3.4536724, -0.0585794, 3.4536724, -0.1784237, 3.4536724, 0.0112459, , , , , , , , , , , , , , , , , , , , , , 
3.4541379, 0.033402, 3.4541379, -0.0179599, 3.4541379, -0.0558938, 3.4541379, 0.0426337, 3.4541379, -0.0914778, 3.4541379, -0.0480049, 3.4541379, -0.2052796, 3.4541379, -0.0015106, , , , , , , , , , , , , , , , , , , , , , 
3.4546034, 0.0293736, 3.4546034, -0.018967, 3.4546034, -0.1455253, 3.4546034, 0.0323949, 3.4546034, 0.1085985, 3.4546034, -0.0370947, 3.4546034, -0.2119936, 3.4546034, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
3.455069, 0.0276951, 3.455069, -0.0219883, 3.455069, -0.193698, 3.455069, 0.0290379, 3.455069, 0.1334401, 3.455069, -0.0256809, 3.455069, -0.1942016, 3.455069, -0.0320592, , , , , , , , , , , , , , , , , , , , , , 
3.4555345, 0.0313878, 3.4555345, -0.0229953, 3.4555345, -0.1804379, 3.4555345, 0.0313878, 3.4555345, -0.0063783, 3.4555345, -0.0216526, 3.4555345, -0.1505608, 3.4555345, -0.0323949, , , , , , , , , , , , , , , , , , , , , , 
3.456, 0.0370947, 3.456, -0.0208133, 3.456, -0.1233692, 3.456, 0.0387732, 3.456, -0.1378042, 3.456, -0.0260166, 3.456, -0.1129625, 3.456, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
3.4564655, 0.0428016, 3.4564655, -0.0176242, 3.4564655, -0.0659648, 3.4564655, 0.0493477, 3.4564655, -0.1613031, 3.4564655, -0.0404517, 3.4564655, -0.0699931, 3.4564655, 0.005539, , , , , , , , , , , , , , , , , , , , , , 
3.456931, 0.0501869, 3.456931, -0.0181277, 3.456931, -0.0364233, 3.456931, 0.061265, 3.456931, -0.1099413, 3.456931, -0.070161, 3.456931, -0.0135958, 3.456931, 0.0139315, , , , , , , , , , , , , , , , , , , , , , 
3.4573966, 0.0569009, 3.4573966, -0.0166171, 3.4573966, -0.0404517, 3.4573966, 0.0730144, 3.4573966, -0.0619364, 3.4573966, -0.103563, 3.4573966, -0.005539, 3.4573966, 0.0031891, , , , , , , , , , , , , , , , , , , , , , 
3.4578621, 0.0616007, 3.4578621, -0.008896, 3.4578621, -0.0746929, 3.4578621, 0.0850996, 3.4578621, -0.1082628, 3.4578621, -0.1223621, 3.4578621, -0.0196384, 3.4578621, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
3.4583276, 0.0622721, 3.4583276, -0.002182, 3.4583276, -0.114641, 3.4583276, 0.1010452, 3.4583276, -0.2633555, 3.4583276, -0.1198444, 3.4583276, 0.0396124, 3.4583276, -0.0206455, , , , , , , , , , , , , , , , , , , , , , 
3.4587931, 0.0602579, 3.4587931, -0.0036927, 3.4587931, -0.1200122, 3.4587931, 0.1260548, 3.4587931, -0.4033417, 3.4587931, -0.1028916, 3.4587931, 0.1844663, 3.4587931, -0.0030213, , , , , , , , , , , , , , , , , , , , , , 
3.4592586, 0.0602579, 3.4592586, -0.0102388, 3.4592586, -0.0827497, 3.4592586, 0.1527428, 3.4592586, -0.4483253, 3.4592586, -0.0861067, 3.4592586, 0.2865187, 3.4592586, 0.0169528, , , , , , , , , , , , , , , , , , , , , , 
3.4597241, 0.0622721, 3.4597241, -0.0172885, 3.4597241, -0.0377661, 3.4597241, 0.1713741, 3.4597241, -0.4083772, 3.4597241, -0.0710002, 3.4597241, 0.2395209, 3.4597241, 0.0226596, , , , , , , , , , , , , , , , , , , , , , 
3.4601897, 0.0642863, 3.4601897, -0.018967, 3.4601897, 0.0087282, 3.4601897, 0.1849699, 3.4601897, -0.3600366, 3.4601897, -0.0360876, 3.4601897, 0.0763714, 3.4601897, 0.0199741, , , , , , , , , , , , , , , , , , , , , , 
3.4606552, 0.0649577, 3.4606552, -0.0149386, 3.4606552, 0.0488441, 3.4606552, 0.2012512, 3.4606552, -0.2480812, 3.4606552, 0.0166171, 3.4606552, -0.0803998, 3.4606552, 0.0166171, , , , , , , , , , , , , , , , , , , , , , 
3.4611207, 0.0661326, 3.4611207, -0.0077211, 3.4611207, 0.0525368, 3.4611207, 0.2146792, 3.4611207, -0.04448, 3.4611207, 0.0471656, 3.4611207, -0.1317617, 3.4611207, 0.0149386, , , , , , , , , , , , , , , , , , , , , , 
3.4615862, 0.0676432, 3.4615862, 0.0011749, 3.4615862, 0.026688, 3.4615862, 0.2200504, 3.4615862, 0.1045701, 3.4615862, 0.0347448, 3.4615862, -0.1143053, 3.4615862, 0.0159457, , , , , , , , , , , , , , , , , , , , , , 
3.4620517, 0.0706645, 3.4620517, 0.0104067, 3.4620517, 0.0085603, 3.4620517, 0.2185397, 3.4620517, 0.1522393, 3.4620517, 0.0038605, 3.4620517, -0.10692, 3.4620517, 0.0132601, , , , , , , , , , , , , , , , , , , , , , 
3.4625172, 0.0716716, 3.4625172, 0.0216526, 3.4625172, 0.0016785, 3.4625172, 0.2220645, 3.4625172, 0.1629816, 3.4625172, -0.0186313, 3.4625172, -0.109102, 3.4625172, 0.0072175, , , , , , , , , , , , , , , , , , , , , , 
3.4629828, 0.072343, 3.4629828, 0.0339055, 3.4629828, -0.0213169, 3.4629828, 0.2287785, 3.4629828, 0.2291142, 3.4629828, -0.0317235, 3.4629828, -0.0995346, 3.4629828, 0.0018463, , , , , , , , , , , , , , , , , , , , , , 
3.4634483, 0.0736858, 3.4634483, 0.0354162, 3.4634483, -0.0626078, 3.4634483, 0.2200504, 3.4634483, 0.3600366, 3.4634483, -0.0508583, 3.4634483, -0.0772107, 3.4634483, 0.0003357, , , , , , , , , , , , , , , , , , , , , , 
3.4639138, 0.0716716, 3.4639138, 0.0293736, 3.4639138, -0.0807355, 3.4639138, 0.1831235, 3.4639138, 0.4758526, 3.4639138, -0.0741894, 3.4639138, -0.0914778, 3.4639138, -0.0005035, , , , , , , , , , , , , , , , , , , , , , 
3.4643793, 0.0649577, 3.4643793, 0.0287022, 3.4643793, -0.0364233, 3.4643793, 0.1237049, 3.4643793, 0.5403067, 3.4643793, -0.0914778, 3.4643793, -0.1089342, 3.4643793, -0.0062104, , , , , , , , , , , , , , , , , , , , , , 
3.4648448, 0.057908, 3.4648448, 0.033402, 3.4648448, 0.0439765, 3.4648448, 0.0555581, 3.4648448, 0.5523919, 3.4648448, -0.1173266, 3.4648448, -0.0352483, 3.4648448, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
3.4653103, 0.0558938, 3.4653103, 0.0387732, 3.4653103, 0.1025559, 3.4653103, -0.005539, 3.4653103, 0.5322499, 3.4653103, -0.1505608, 3.4653103, 0.0740215, 3.4653103, -0.0238346, , , , , , , , , , , , , , , , , , , , , , 
3.4657759, 0.0589151, 3.4657759, 0.0505226, 3.4657759, 0.1233692, 3.4657759, -0.0525368, 3.4657759, 0.5072404, 3.4657759, -0.1623102, 3.4657759, 0.0817426, 3.4657759, -0.0283665, , , , , , , , , , , , , , , , , , , , , , 
3.4662414, 0.0629435, 3.4662414, 0.0746929, 3.4662414, 0.1258869, 3.4662414, -0.0881209, 3.4662414, 0.4617533, 3.4662414, -0.1448539, 3.4662414, -0.0525368, 3.4662414, -0.0283665, , , , , , , , , , , , , , , , , , , , , , 
3.4667069, 0.0652934, 3.4667069, 0.1045701, 3.4667069, 0.1354543, 3.4667069, -0.1079271, 3.4667069, 0.3355306, 3.4667069, -0.1159838, 3.4667069, -0.1769131, 3.4667069, -0.0224918, , , , , , , , , , , , , , , , , , , , , , 
3.4671724, 0.0637827, 3.4671724, 0.1334401, 3.4671724, 0.140322, 3.4671724, -0.1143053, 3.4671724, 0.0948348, 3.4671724, -0.0820783, 3.4671724, -0.1267262, 3.4671724, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
3.4676379, 0.0595865, 3.4676379, 0.149218, 3.4676379, 0.121355, 3.4676379, -0.1200122, 3.4676379, -0.0881209, 3.4676379, -0.047837, 3.4676379, 0.0260166, 3.4676379, -0.0226596, , , , , , , , , , , , , , , , , , , , , , 
3.4681034, 0.0565652, 3.4681034, 0.1472038, 3.4681034, 0.1037308, 3.4681034, -0.1270619, 3.4681034, -0.043473, 3.4681034, -0.0182956, 3.4681034, 0.0814069, 3.4681034, -0.0350805, , , , , , , , , , , , , , , , , , , , , , 
3.468569, 0.0528725, 3.468569, 0.1381399, 3.468569, 0.0965133, 3.468569, -0.128069, 3.468569, 0.0904707, 3.468569, 0.0077211, 3.468569, -0.0031891, 3.468569, -0.0412909, , , , , , , , , , , , , , , , , , , , , , 
3.4690345, 0.0475013, 3.4690345, 0.1290761, 3.4690345, 0.082414, 3.4690345, -0.1216907, 3.4690345, 0.1193408, 3.4690345, 0.018967, 3.4690345, -0.0864424, 3.4690345, -0.0370947, , , , , , , , , , , , , , , , , , , , , , 
3.4695, 0.040116, 3.4695, 0, 3.4695, 0.0632792, 3.4695, -0.1136339, 3.4695, 0.0414588, 3.4695, 0.0072175, 3.4695, -0.0117494, 3.4695, -0.0310521, , , , , , , , , , , , , , , , , , , , , , 
3.4699655, 0.0313878, 3.4699655, 0, 3.4699655, 0.0522011, 3.4699655, -0.1049058, 3.4699655, -0.0503548, 3.4699655, -0.0206455, 3.4699655, 0.1646601, 3.4699655, -0.0273594, , , , , , , , , , , , , , , , , , , , , , 
3.470431, 0.0229953, 3.470431, 0, 3.470431, 0.0515297, 3.470431, -0.0928206, 3.470431, -0.1539178, 3.470431, -0.0535439, 3.470431, 0.2205539, 3.470431, -0.0280308, , , , , , , , , , , , , , , , , , , , , , 
