Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:07:04 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
0.0274655, -0.0837568, 0.0306346, -0.0095674, 0.7965, 28.1707325, 0.7965, -183.4146423, 0.7965, -76.0975647, 0.0274655, -0.0166171, 0.0274655, 0.0139315, 0.0274655, -0.0337377, 0.0274655, -0.0313878, 0.0274655, 0.0058747, 0.0274655, -0.005539, , , , , , , 
0.027931, -0.0605936, 0.0311538, -0.0095674, 0.81, -32.9268303, 0.81, 288.23172, 0.81, -34.6341476, 0.027931, -0.0157778, 0.027931, 0.0075532, 0.027931, -0.0345769, 0.027931, -0.0297093, 0.027931, 0.0058747, 0.027931, -0.0176242, , , , , , , 
0.0283966, -0.0485084, 0.0316731, -0.0104067, 0.8235, 12.0121956, 0.8235, 159.2682953, 0.8235, -19.1463413, 0.0283966, -0.014435, 0.0283966, 0.0011749, 0.0283966, -0.0344091, 0.0283966, -0.0285344, 0.0283966, 0.0062104, 0.0283966, -0.0276951, , , , , , , 
0.0288621, -0.030045, 0.0321923, -0.0102388, 0.837, -16.1585369, 0.837, -342.0731812, 0.837, 63.5975609, 0.0288621, -0.0132601, 0.0288621, -0.0025177, 0.0288621, -0.0337377, 0.0288621, -0.0270237, 0.0288621, 0.0058747, 0.0288621, -0.0323949, , , , , , , 
0.0293276, -0.0125887, 0.0327115, -0.0095674, 0.8505, -170.2439117, 0.8505, -787.8658447, 0.8505, 118.7195129, 0.0293276, -0.0135958, 0.0293276, -0.0031891, 0.0293276, -0.0323949, 0.0293276, -0.0256809, 0.0293276, 0.0045319, 0.0293276, -0.0323949, , , , , , , 
0.0297931, -0.0099031, 0.0332308, -0.0082246, 0.864, -194.8780518, 0.864, -415.5487976, 0.864, 49.5731735, 0.0297931, -0.0149386, 0.0297931, -0.0048676, 0.0297931, -0.0303807, 0.0297931, -0.0238346, 0.0297931, -0.0001678, 0.0297931, -0.0305486, , , , , , , 
0.0302586, 0.0065461, 0.03375, -0.0085603, 0.8775, -133.4146423, 0.8775, -41.341465, 0.8775, 6.890244, 0.0302586, -0.0149386, 0.0302586, -0.0052033, 0.0302586, -0.0310521, 0.0302586, -0.0209812, 0.0302586, -0.0075532, 0.0302586, -0.0216526, , , , , , , 
0.0307241, 0.051194, 0.0342692, -0.0117494, 0.891, -112.86586, 0.891, 108.2926865, 0.891, 33.2926826, 0.0307241, -0.0132601, 0.0307241, -0.0038605, 0.0307241, -0.0323949, 0.0307241, -0.0206455, 0.0307241, -0.0142672, 0.0307241, -0.0041962, , , , , , , 
0.0311897, 0.0864424, 0.0347885, -0.0135958, 0.9045, -112.3170776, 0.9045, 223.4756165, 0.9045, 20.2439022, 0.0311897, -0.0129244, 0.0311897, -0.0030213, 0.0311897, -0.0337377, 0.0311897, -0.0219883, 0.0311897, -0.0164492, 0.0311897, 0.0075532, , , , , , , 
0.0316552, 0.0911421, 0.0353077, -0.012253, 0.918, -44.7560997, 0.918, 341.4634094, 0.918, -43.7804871, 0.0316552, -0.0139315, 0.0316552, -0.002182, 0.0316552, -0.0330663, 0.0316552, -0.0240024, 0.0316552, -0.0142672, 0.0316552, -0.0048676, , , , , , , 
0.0321207, 0.0814069, 0.0358269, -0.008896, 0.9315, 4.6951222, 0.9315, 124.0243912, 0.9315, -62.9878082, 0.0321207, -0.0135958, 0.0321207, 0.0010071, 0.0321207, -0.0337377, 0.0321207, -0.024506, 0.0321207, -0.0095674, 0.0321207, -0.0359197, , , , , , , 
0.0325862, 0.063447, 0.0363462, -0.0075532, 0.945, 22.560976, 0.945, 63.9634171, 0.945, -50.6707344, 0.0325862, -0.0139315, 0.0325862, 0.005539, 0.0325862, -0.0347448, 0.0325862, -0.0240024, 0.0325862, -0.0041962, 0.0325862, -0.0609293, , , , , , , 
0.0330517, 0.0414588, 0.0368654, -0.0092317, 0.9585, 50.1219521, 0.9585, 95.6097565, 0.9585, -62.1951218, 0.0330517, -0.0135958, 0.0330517, 0.0092317, 0.0330517, -0.0347448, 0.0330517, -0.0219883, 0.0330517, 0.0011749, 0.0330517, -0.0642863, , , , , , , 
0.0335172, 0.0293736, 0.0373846, -0.0105745, 0.972, 78.3536606, 0.972, -102.9878082, 0.972, -68.5975647, 0.0335172, -0.0137636, 0.0335172, 0.0125887, 0.0335172, -0.0344091, 0.0335172, -0.021149, 0.0335172, 0.0045319, 0.0335172, -0.0493477, , , , , , , 
0.0339828, 0.0323949, 0.0379038, -0.0129244, 0.9855, 74.0853653, 0.9855, -198.5365906, 0.9855, -73.3536606, 0.0339828, -0.0146029, 0.0339828, 0.0159457, 0.0339828, -0.0339055, 0.0339828, -0.0209812, 0.0339828, 0.0045319, 0.0339828, -0.0162814, , , , , , , 
0.0344483, 0.0397803, 0.0384231, -0.01561, 0.999, 64.6341476, 0.999, -105.4268341, 0.999, -86.3414688, 0.0344483, -0.0159457, 0.0344483, 0.0164492, 0.0344483, -0.0344091, 0.0344483, -0.0216526, 0.0344483, 0.0038605, 0.0344483, 0.0169528, , , , , , , 
0.0349138, 0.0384375, 0.0389423, -0.017792, 1.0125, 79.3292694, 1.0125, -45.2439041, 1.0125, -87.3780518, 0.0349138, -0.0169528, 0.0349138, 0.0167849, 0.0349138, -0.0357519, 0.0349138, -0.0203098, 0.0349138, 0.0048676, 0.0349138, 0.0119173, , , , , , , 
0.0353793, 0.021149, 0.0394615, -0.0182956, 1.026, 99.2682953, 1.026, 4.6341462, 1.026, -84.5121994, 0.0353793, -0.0169528, 0.0353793, 0.018967, 0.0353793, -0.0354162, 0.0353793, -0.018967, 0.0353793, 0.0052033, 0.0353793, -0.0317235, , , , , , , 
0.0358448, 0.002182, 0.0399808, -0.0171206, 1.0395, 104.8170776, 1.0395, 72.6219559, 1.0395, -85, 0.0358448, -0.0159457, 0.0358448, 0.0203098, 0.0358448, -0.0342412, 0.0358448, -0.0199741, 0.0358448, 0.0045319, 0.0358448, -0.0814069, , , , , , , 
0.0363103, 0.0015106, 0.0405, -0.0142672, 1.053, 110, 1.053, 86.4634171, 1.053, -84.3902435, 0.0363103, -0.0146029, 0.0363103, 0.0209812, 0.0363103, -0.0339055, 0.0363103, -0.0206455, 0.0363103, 0.0025177, 0.0363103, -0.1085985, , , , , , , 
0.0367759, 0.0129244, 0.0410192, -0.01561, 1.0665, 130.1829224, 1.0665, 92.1951218, 1.0665, -87.9878082, 0.0367759, -0.0139315, 0.0367759, 0.0206455, 0.0367759, -0.0330663, 0.0367759, -0.018967, 0.0367759, 0.0023499, 0.0367759, -0.1153124, , , , , , , 
0.0372414, 0.0146029, 0.0415385, -0.0253452, 1.08, 154.6951294, 1.08, 82.8048782, 1.08, -96.2804871, 0.0372414, -0.0139315, 0.0372414, 0.0203098, 0.0372414, -0.03122, 0.0372414, -0.0169528, 0.0372414, 0.0016785, 0.0372414, -0.1129625, , , , , , , 
0.0377069, 0.0025177, 0.0420577, -0.0288701, 1.0935, 162.6829376, 1.0935, 12.8048782, 1.0935, -93.0487823, 0.0377069, -0.0142672, 0.0377069, 0.0218204, 0.0377069, -0.0313878, 0.0377069, -0.0166171, 0.0377069, 0.0018463, 0.0377069, -0.105745, , , , , , , 
0.0381724, -0.0109102, 0.0425769, -0.0229953, 1.107, 163.9024353, 1.107, -79.9390259, 1.107, -94.9390259, 0.0381724, -0.0135958, 0.0381724, 0.0236667, 0.0381724, -0.0317235, 0.0381724, -0.018967, 0.0381724, 0.0025177, 0.0381724, -0.0773785, , , , , , , 
0.0386379, -0.0196384, 0.0430962, -0.0203098, 1.1205, 171.9512177, 1.1205, -105.9146347, 1.1205, -103.2926865, 0.0386379, -0.0129244, 0.0386379, 0.0219883, 0.0386379, -0.030045, 0.0386379, -0.0219883, 0.0386379, 0.0025177, 0.0386379, -0.0250095, , , , , , , 
0.0391034, -0.0236667, 0.0436154, -0.0204776, 1.134, 169.4512177, 1.134, -79.6951218, 1.134, -110.6097565, 0.0391034, -0.0115816, 0.0391034, 0.018967, 0.0391034, -0.030045, 0.0391034, -0.0253452, 0.0391034, 0.0028534, 0.0391034, 0.0149386, , , , , , , 
0.039569, -0.021149, 0.0441346, -0.0142672, 1.1475, 169.2682953, 1.1475, -59.1463432, 1.1475, -117.1951218, 0.039569, -0.0099031, 0.039569, 0.017792, 0.039569, -0.0303807, 0.039569, -0.0276951, 0.039569, 0.0038605, 0.039569, 0.0206455, , , , , , , 
0.0400345, -0.0135958, 0.0446538, -0.0058747, 1.161, 185.7317047, 1.161, -31.7682934, 1.161, -122.3170776, 0.0400345, -0.0102388, 0.0400345, 0.0186313, 0.0400345, -0.0297093, 0.0400345, -0.0256809, 0.0400345, 0.0058747, 0.0400345, 0.0058747, , , , , , , 
0.0405, -0.0095674, 0.0451731, -0.002182, 1.1745, 189.6341553, 1.1745, -21.3414631, 1.1745, -125.4268341, 0.0405, -0.011078, 0.0405, 0.0198062, 0.0405, -0.0293736, 0.0405, -0.023331, 0.0405, 0.0078889, 0.0405, -0.0172885, , , , , , , 
0.0409655, -0.012253, 0.0456923, -0.0016785, 1.188, 173.1097565, 1.188, -34.9390259, 1.188, -128.7804871, 0.0409655, -0.0114137, 0.0409655, 0.018967, 0.0409655, -0.0297093, 0.0409655, -0.0236667, 0.0409655, 0.008896, 0.0409655, -0.0381018, , , , , , , 
0.041431, -0.0159457, 0.0462115, -0.0041962, 1.2015, 143.1097565, 1.2015, -43.1707344, 1.2015, -128.3536682, 0.041431, -0.0115816, 0.041431, 0.0179599, 0.041431, -0.030045, 0.041431, -0.0250095, 0.041431, 0.0072175, 0.041431, -0.0323949, , , , , , , 
0.0418966, -0.0182956, 0.0467308, -0.0095674, 1.215, 116.0975647, 1.215, -17.6829281, 1.215, -120.36586, 0.0418966, -0.0120851, 0.0418966, 0.0172885, 0.0418966, -0.0303807, 0.0418966, -0.0256809, 0.0418966, 0.0031891, 0.0418966, 0.0006714, , , , , , , 
0.0423621, -0.0203098, 0.04725, -0.0149386, 1.2285, 99.8780518, 1.2285, -0.5487805, 1.2285, -107.3780518, 0.0423621, -0.0119173, 0.0423621, 0.0179599, 0.0423621, -0.0287022, 0.0423621, -0.0263523, 0.0423621, -0.0005035, 0.0423621, 0.0186313, , , , , , , 
0.0428276, -0.0256809, 0.0477692, -0.0162814, 1.242, 73.5365906, 1.242, 16.0365849, 1.242, -66.3414612, 0.0428276, -0.0112459, 0.0428276, 0.0196384, 0.0428276, -0.0270237, 0.0428276, -0.0276951, 0.0428276, -0.0010071, 0.0428276, 0.0078889, , , , , , , 
0.0432931, -0.0330663, 0.0482885, -0.0162814, 1.2555, 86.8292694, 1.2555, 34.6341476, 1.2555, -19.8780499, 0.0432931, -0.0105745, 0.0432931, 0.0219883, 0.0432931, -0.0273594, 0.0432931, -0.0285344, 0.0432931, -0.002182, 0.0432931, 0.0119173, , , , , , , 
0.0437586, -0.0391089, 0.0488077, -0.0166171, 1.269, 71.5853653, 1.269, 69.6951218, 1.269, 7.9878049, 0.0437586, -0.0099031, 0.0437586, 0.0240024, 0.0437586, -0.0273594, 0.0437586, -0.0292058, 0.0437586, -0.0048676, 0.0437586, 0.0381018, , , , , , , 
0.0442241, -0.0421302, 0.0493269, -0.0172885, 1.2825, 27.8048782, 1.2825, 49.2682953, 1.2825, -2.0121951, 0.0442241, -0.0109102, 0.0442241, 0.0253452, 0.0442241, -0.0265202, 0.0442241, -0.0290379, 0.0442241, -0.0068818, 0.0442241, 0.0412909, , , , , , , 
0.0446897, -0.0424659, 0.0498462, -0.0193027, 1.296, -5.9756098, 1.296, 6.7073174, 1.296, -14.5121956, 0.0446897, -0.0112459, 0.0446897, 0.0260166, 0.0446897, -0.0263523, 0.0446897, -0.0283665, 0.0446897, -0.0073854, 0.0446897, 0.0125887, , , , , , , 
0.0451552, -0.0411231, 0.0503654, -0.0203098, 1.3095, -21.1585369, 1.3095, -13.5365858, 1.3095, -14.2073174, 0.0451552, -0.0109102, 0.0451552, 0.0260166, 0.0451552, -0.0270237, 0.0451552, -0.0280308, 0.0451552, -0.0075532, 0.0451552, -0.0142672, , , , , , , 
0.0456207, -0.0392767, 0.0508846, -0.0166171, 1.323, -26.2195129, 1.323, 22.6219521, 1.323, -17.6829281, 0.0456207, -0.0095674, 0.0456207, 0.0265202, 0.0456207, -0.0270237, 0.0456207, -0.0287022, 0.0456207, -0.0085603, 0.0456207, -0.0198062, , , , , , , 
0.0460862, -0.0397803, 0.0514038, -0.0105745, 1.3365, -120.6097565, 1.3365, -69.0243912, 1.3365, -10, 0.0460862, -0.0099031, 0.0460862, 0.0240024, 0.0460862, -0.0263523, 0.0460862, -0.0298772, 0.0460862, -0.0095674, 0.0460862, -0.0139315, , , , , , , 
0.0465517, -0.0471656, 0.0519231, -0.0092317, 1.35, -2.4390244, 1.35, -62.0731735, 1.35, -26.0975609, 0.0465517, -0.0102388, 0.0465517, 0.0179599, 0.0465517, -0.0256809, 0.0465517, -0.0307164, 0.0465517, -0.0095674, 0.0465517, -0.0065461, , , , , , , 
0.0470172, -0.0632792, 0.0524423, -0.011078, 1.3635, -28.9634151, 1.3635, 439.4512329, 1.3635, 38.1707344, 0.0470172, -0.0102388, 0.0470172, 0.0109102, 0.0470172, -0.0243381, 0.0470172, -0.0310521, 0.0470172, -0.0085603, 0.0470172, -0.0008392, , , , , , , 
0.0474828, -0.0817426, 0.0529615, -0.0105745, 1.377, -9.9390249, 1.377, -118.2926865, 1.377, -32.5, 0.0474828, -0.008896, 0.0474828, 0.002182, 0.0474828, -0.0223239, 0.0474828, -0.0327306, 0.0474828, -0.0125887, 0.0474828, 0.0018463, , , , , , , 
0.0479483, -0.0921492, 0.0534808, -0.0129244, 1.3905, 166.7073212, 1.3905, -614.3292847, 1.3905, -192.9268341, 0.0479483, -0.0075532, 0.0479483, -0.0095674, 0.0479483, -0.0219883, 0.0479483, -0.033402, 0.0479483, -0.0209812, 0.0479483, 0.0008392, , , , , , , 
0.0484138, -0.0955062, 0.054, -0.0152743, 1.404, 33.9634171, 1.404, -44.4512215, 1.404, -20.6097565, 0.0484138, -0.0072175, 0.0484138, -0.018967, 0.0484138, -0.0219883, 0.0484138, -0.0325628, 0.0484138, -0.0275273, 0.0484138, -0.0028534, , , , , , , 
0.0488793, -0.0914778, 0.0545192, -0.018967, 1.4175, -125.4268341, 1.4175, 55.4878044, 1.4175, -1.1585366, 0.0488793, -0.0068818, 0.0488793, -0.0231632, 0.0488793, -0.0203098, 0.0488793, -0.0307164, 0.0488793, -0.0276951, 0.0488793, -0.0048676, , , , , , , 
0.0493448, -0.0793927, 0.0550385, -0.0243381, 1.431, -71.6463394, 1.431, 25.4878063, 1.431, -64.8170776, 0.0493448, -0.0050355, 0.0493448, -0.0229953, 0.0493448, -0.0193027, 0.0493448, -0.0297093, 0.0493448, -0.0229953, 0.0493448, -0.0036927, , , , , , , 
0.0498103, -0.0639506, 0.0555577, -0.0243381, 1.4445, 189.6951294, 1.4445, -44.2682953, 1.4445, -38.9634171, 0.0498103, -0.0041962, 0.0498103, -0.0186313, 0.0498103, -0.0182956, 0.0498103, -0.0283665, 0.0498103, -0.0186313, 0.0498103, -0.0018463, , , , , , , 
0.0502759, -0.0438087, 0.0560769, -0.0229953, 1.458, 14.0853662, 1.458, 102.8658524, 1.458, 5.4878049, 0.0502759, -0.0048676, 0.0502759, -0.0129244, 0.0502759, -0.0182956, 0.0502759, -0.0270237, 0.0502759, -0.0151064, 0.0502759, -0.0028534, , , , , , , 
0.0507414, -0.0129244, 0.0565962, -0.0243381, 1.4715, -13.5975609, 1.4715, 190.7926941, 1.4715, -26.4634151, 0.0507414, -0.0065461, 0.0507414, -0.0082246, 0.0507414, -0.0199741, 0.0507414, -0.0273594, 0.0507414, -0.0109102, 0.0507414, -0.0045319, , , , , , , 
0.0512069, 0.023331, 0.0571154, -0.0179599, 1.485, 72.3780518, 1.485, 44.8780479, 1.485, -42.9878044, 0.0512069, -0.0072175, 0.0512069, -0.0038605, 0.0512069, -0.0229953, 0.0512069, -0.0280308, 0.0512069, -0.0068818, 0.0512069, -0.0065461, , , , , , , 
0.0516724, 0.0582437, 0.0576346, -0.0035248, 1.4985, 54.0243912, 1.4985, -154.8780518, 1.4985, -27.7439022, 0.0516724, -0.0068818, 0.0516724, 0.0008392, 0.0516724, -0.023331, 0.0516724, -0.0280308, 0.0516724, -0.0031891, 0.0516724, -0.0095674, , , , , , , 
0.0521379, 0.068986, 0.0581538, 0.0099031, 1.512, 15, 1.512, -133.2926788, 1.512, -12.0731707, 0.0521379, -0.005539, 0.0521379, 0.0045319, 0.0521379, -0.0223239, 0.0521379, -0.0280308, 0.0521379, -0.0010071, 0.0521379, -0.0149386, , , , , , , 
0.0526034, 0.047837, 0.0586731, 0.017792, 1.5255, 6.2195125, 1.5255, -34.5121956, 1.5255, -4.5731707, 0.0526034, -0.0030213, 0.0526034, 0.0048676, 0.0526034, -0.021149, 0.0526034, -0.0270237, 0.0526034, 0.0025177, 0.0526034, -0.0209812, , , , , , , 
0.053069, 0.0152743, 0.0591923, 0.0172885, 1.539, 27.7439022, 1.539, -38.7195129, 1.539, -15.6097565, 0.053069, -0.0011749, 0.053069, -0.0008392, 0.053069, -0.0203098, 0.053069, -0.0253452, 0.053069, 0.0031891, 0.053069, -0.0250095, , , , , , , 
0.0535345, -0.0028534, 0.0597115, 0.0078889, 1.5525, 22.3170738, 1.5525, -38.5975609, 1.5525, -23.4146347, 0.0535345, -0.0008392, 0.0535345, -0.0075532, 0.0535345, -0.0203098, 0.0535345, -0.0251774, 0.0535345, 0.0016785, 0.0535345, -0.0260166, , , , , , , 
0.054, -0.0041962, 0.0602308, -0.0048676, 1.566, 8.0487804, 1.566, 4.390244, 1.566, -18.4146347, 0.054, -0.0015106, 0.054, -0.0068818, 0.054, -0.0218204, 0.054, -0.0270237, 0.054, 0.0006714, 0.054, -0.0253452, , , , , , , 
0.0544655, 0.0011749, 0.06075, -0.0109102, 1.5795, 13.5365858, 1.5795, 5.5487804, 1.5795, -13.0487804, 0.0544655, -0.0011749, 0.0544655, -0.0015106, 0.0544655, -0.0224918, 0.0544655, -0.0307164, 0.0544655, -0.0003357, 0.0544655, -0.0246738, , , , , , , 
0.054931, 0.0005035, 0.0612692, -0.0102388, 1.593, 14.8170738, 1.593, 2.0121951, 1.593, -11.7073174, 0.054931, -0.0008392, 0.054931, -0.0001678, 0.054931, -0.0226596, 0.054931, -0.0350805, 0.054931, -0.0011749, 0.054931, -0.0253452, , , , , , , 
0.0553966, -0.005539, 0.0617885, -0.0135958, 1.6065, 16.4634151, 1.6065, 6.9512196, 1.6065, -8.3536587, 0.0553966, -0.0025177, 0.0553966, -0.0008392, 0.0553966, -0.0229953, 0.0553966, -0.036759, 0.0553966, -0.0001678, 0.0553966, -0.0216526, , , , , , , 
0.0558621, -0.0058747, 0.0623077, -0.0186313, 1.62, 17.3170738, 1.62, -8.5975609, 1.62, -6.6463418, 0.0558621, -0.0036927, 0.0558621, 0.0008392, 0.0558621, -0.0238346, 0.0558621, -0.0360876, 0.0558621, -0.0008392, 0.0558621, -0.0142672, , , , , , , 
0.0563276, 0.0031891, 0.0628269, -0.0179599, 1.6335, 18.9024391, 1.6335, -29.8780499, 1.6335, -7.3170733, 0.0563276, -0.0038605, 0.0563276, 0.0018463, 0.0563276, -0.024506, 0.0563276, -0.0337377, 0.0563276, -0.0023499, 0.0563276, -0.0099031, , , , , , , 
0.0567931, 0.012253, 0.0633462, -0.0142672, 1.647, 20.5487804, 1.647, -20.3658543, 1.647, -7.1341467, 0.0567931, -0.0035248, 0.0567931, 0.0008392, 0.0567931, -0.0253452, 0.0567931, -0.030045, 0.0567931, -0.0028534, 0.0567931, -0.0109102, , , , , , , 
0.0572586, 0.0041962, 0.0638654, -0.0102388, 1.6605, 17.8658543, 1.6605, -5.2439027, 1.6605, -5.9756098, 0.0572586, -0.0031891, 0.0572586, 0.0025177, 0.0572586, -0.0250095, 0.0572586, -0.0280308, 0.0572586, -0.0015106, 0.0572586, -0.0135958, , , , , , , 
0.0577241, -0.018967, 0.0643846, -0.0092317, 1.674, 20.2439022, 1.674, -7.1951222, 1.674, -6.4024391, 0.0577241, -0.0036927, 0.0577241, 0.0038605, 0.0577241, -0.0250095, 0.0577241, -0.0280308, 0.0577241, -0.0005035, 0.0577241, -0.0169528, , , , , , , 
0.0581897, -0.0250095, 0.0649038, -0.0109102, 1.6875, 20.9146347, 1.6875, -9.0243902, 1.6875, -6.9512196, 0.0581897, -0.0048676, 0.0581897, 0.0011749, 0.0581897, -0.0260166, 0.0581897, -0.0276951, 0.0581897, -0.0010071, 0.0581897, -0.0159457, , , , , , , 
0.0586552, 0.0005035, 0.0654231, -0.0109102, 1.701, 18.5975609, 1.701, -4.8170733, 1.701, -5.8536587, 0.0586552, -0.005539, 0.0586552, -0.0015106, 0.0586552, -0.0270237, 0.0586552, -0.0261845, 0.0586552, -0.0015106, 0.0586552, -0.0097353, , , , , , , 
0.0591207, 0.0325628, 0.0659423, -0.0105745, 1.7145, 19.4512196, 1.7145, -10.9756098, 1.7145, -4.9390244, 0.0591207, -0.0048676, 0.0591207, -0.0016785, 0.0591207, -0.0273594, 0.0591207, -0.0256809, 0.0591207, -0.0025177, 0.0591207, -0.0048676, , , , , , , 
0.0595862, 0.0387732, 0.0664615, -0.012253, 1.728, 19.6951218, 1.728, -5.3048782, 1.728, -4.390244, 0.0595862, -0.0057069, 0.0595862, 0.0005035, 0.0595862, -0.0283665, 0.0595862, -0.0276951, 0.0595862, -0.0041962, 0.0595862, -0.0095674, , , , , , , 
0.0600517, 0.011078, 0.0669808, -0.0172885, 1.7415, 17.560976, 1.7415, 3.9634147, 1.7415, -4.2073174, 0.0600517, -0.005539, 0.0600517, 0.0038605, 0.0600517, -0.0276951, 0.0600517, -0.0330663, 0.0600517, -0.0041962, 0.0600517, -0.0243381, , , , , , , 
0.0605172, -0.0340734, 0.0675, -0.0196384, 1.755, 21.3414631, 1.755, -6.1585369, 1.755, -5.2439027, 0.0605172, -0.0052033, 0.0605172, 0.0082246, 0.0605172, -0.0263523, 0.0605172, -0.0384375, 0.0605172, -0.0028534, 0.0605172, -0.0391089, , , , , , , 
0.0609828, -0.068986, 0.0680192, -0.01561, 1.7685, 21.5853672, 1.7685, -4.4512196, 1.7685, -4.8170733, 0.0609828, -0.0041962, 0.0609828, 0.0159457, 0.0609828, -0.026688, 0.0609828, -0.040116, 0.0609828, -0.0030213, 0.0609828, -0.0431373, , , , , , , 
0.0614483, -0.0755322, 0.0685385, -0.0082246, 1.782, 18.9634151, 1.782, 8.3536587, 1.782, -2.9878049, 0.0614483, -0.0028534, 0.0614483, 0.0223239, 0.0614483, -0.0271916, 0.0614483, -0.0397803, 0.0614483, -0.003357, 0.0614483, -0.0370947, , , , , , , 
0.0619138, -0.0552224, 0.0690577, -0.0015106, 1.7955, 19.0243912, 1.7955, 11.0975609, 1.7955, -2.4390244, 0.0619138, -0.0041962, 0.0619138, 0.0270237, 0.0619138, -0.0270237, 0.0619138, -0.0414588, 0.0619138, -0.0028534, 0.0619138, -0.0238346, , , , , , , 
0.0623793, -0.0186313, 0.0695769, 0.0031891, 1.809, 21.2195129, 1.809, 1.8902439, 1.809, -3.5365853, 0.0623793, -0.0041962, 0.0623793, 0.0318914, 0.0623793, -0.0263523, 0.0623793, -0.04448, 0.0623793, -0.0005035, 0.0623793, -0.0072175, , , , , , , 
0.0628448, 0.0191348, 0.0700962, 0.0072175, 1.8225, 21.280489, 1.8225, 5.4878049, 1.8225, -2.9878049, 0.0628448, -0.0038605, 0.0628448, 0.036759, 0.0628448, -0.0260166, 0.0628448, -0.0461585, 0.0628448, 0.0025177, 0.0628448, 0.0048676, , , , , , , 
0.0633103, 0.0421302, 0.0706154, 0.0078889, 1.836, 19.7560978, 1.836, 18.2926826, 1.836, -2.8658538, 0.0633103, -0.0035248, 0.0633103, 0.0411231, 0.0633103, -0.0256809, 0.0633103, -0.047837, 0.0633103, 0.002182, 0.0633103, 0.0001678, , , , , , , 
0.0637759, 0.0438087, 0.0711346, 0.0062104, 1.8495, 19.6341476, 1.8495, 11.0975609, 1.8495, -2.804878, 0.0637759, -0.0038605, 0.0637759, 0.0464942, 0.0637759, -0.0258488, 0.0637759, -0.0485084, 0.0637759, -0.0016785, 0.0637759, -0.0179599, , , , , , , 
0.0642414, 0.0318914, 0.0716538, 0.0060426, 1.863, 23.4756107, 1.863, -5.3048782, 1.863, -2.0731707, 0.0642414, -0.0031891, 0.0642414, 0.0488441, 0.0642414, -0.0256809, 0.0642414, -0.0471656, 0.0642414, -0.005539, 0.0642414, -0.0428016, , , , , , , 
0.0647069, 0.0172885, 0.0721731, 0.0078889, 1.8765, 21.4024391, 1.8765, 0.2439024, 1.8765, -0.1219512, 0.0647069, -0.0018463, 0.0647069, 0.0377661, 0.0647069, -0.0260166, 0.0647069, -0.0451514, 0.0647069, -0.0058747, 0.0647069, -0.0659648, , , , , , , 
0.0651724, 0.0105745, 0.0726923, 0.0102388, 1.89, 21.4634151, 1.89, 4.8780489, 1.89, -0.3658537, 0.0651724, -0.0028534, 0.0651724, 0.0154421, 0.0651724, -0.0263523, 0.0651724, -0.0431373, 0.0651724, -0.0050355, 0.0651724, -0.0649577, , , , , , , 
0.0656379, 0.0132601, 0.0732115, 0.0102388, 1.9035, 23.0487804, 1.9035, 3.9634147, 1.9035, -1.097561, 0.0656379, -0.0038605, 0.0656379, -0.002182, 0.0656379, -0.0263523, 0.0656379, -0.0431373, 0.0656379, -0.0031891, 0.0656379, -0.0392767, , , , , , , 
0.0661034, 0.021149, 0.0737308, 0.0078889, 1.917, 22.3780499, 1.917, 16.5243912, 1.917, -0.3658537, 0.0661034, -0.0048676, 0.0661034, -0.0105745, 0.0661034, -0.0287022, 0.0661034, -0.043473, 0.0661034, -0.002182, 0.0661034, -0.0075532, , , , , , , 
0.066569, 0.0186313, 0.07425, 0.0011749, 1.9305, 22.9878063, 1.9305, 23.1707325, 1.9305, 0.3658537, 0.066569, -0.005539, 0.066569, -0.0146029, 0.066569, -0.0293736, 0.066569, -0.0412909, 0.066569, -0.0015106, 0.066569, 0.0135958, , , , , , , 
